Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
3.5.2.17	Hydroxyisourate hydrolase	142.122	0.014212199400245193
5.1.3.8	N-acylglucosamine 2-epimerase	141.915	0.014191499401118732
2.5.1.30	Heptaprenyl diphosphate synthase	141.441	0.014144099403119012
2.7.8.8	CDP-diacylglycerol--serine O-phosphatidyltransferase	141.062	0.014106199404718392
1.1.1.262	4-hydroxythreonine-4-phosphate dehydrogenase	136.723	0.013672299423028972
3.1.12.1	5' to 3' exodeoxyribonuclease (nucleoside 3'-phosphate-forming)	135.473	0.013547299428303973
3.1.3.10	Glucose-1-phosphatase	134.961	0.01349609943046461
2.3.1.222	Phosphate propanoyltransferase	134.027	0.013402699434406088
5.4.99.5	Chorismate mutase	131.81	0.013180999443761828
2.7.7.25	Transferred entry 2.7.7.72	131.549	0.013154899444863252
5.4.99.62	D-ribose pyranase	129.816	0.01298159945217651
2.7.1.60	N-acylmannosamine kinase	129.624	0.01296239945298675
5.1.99.8	7,8-dihydroneopterin epimerase	129.526	0.01295259945340031
3.6.3.15	Transferred entry 7.2.2.1	128.962	0.012896199455780386
5.4.99.13	Isobutyryl-CoA mutase	126.765	0.012676499465051727
2.4.1.250	D-inositol-3-phosphate glycosyltransferase	126.052	0.012605199468060588
5.4.99.29	23S rRNA pseudouridine(746) synthase	125.353	0.012535299471010366
5.4.2.8	Phosphomannomutase	123.813	0.012381299477509168
4.1.1.112	Oxaloacetate decarboxylase	123.742	0.012374199477808788
4.1.3.17	4-hydroxy-4-methyl-2-oxoglutarate aldolase	123.742	0.012374199477808788
1.12.5.1	Hydrogen:quinone oxidoreductase	123.564	0.012356399478559947
1.1.1.18	Inositol 2-dehydrogenase	122.807	0.012280699481754488
6.2.1.30	Phenylacetate--CoA ligase	122.659	0.012265899482379047
2.6.1.2	Alanine transaminase	121.616	0.012161599486780507
1.3.3.6	Acyl-CoA oxidase	121.385	0.012138499487755328
2.3.1.174	3-oxoadipyl-CoA thiolase	121.271	0.012127099488236407
2.1.1.226	23S rRNA (cytidine(1920)-2'-O)-methyltransferase	120.828	0.012082799490105867
2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	120.459	0.012045899491663048
3.5.1.100	(R)-amidase	120.406	0.012040599491886708
1.1.1.38	Malate dehydrogenase (oxaloacetate-decarboxylating)	120.373	0.012037299492025966
2.1.1.61	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase	120.188	0.012018799492806667
1.1.1.108	Carnitine 3-dehydrogenase	118.238	0.011823799501035666
3.5.4.28	S-adenosylhomocysteine deaminase	117.794	0.011779399502909347
3.5.4.31	S-methyl-5'-thioadenosine deaminase	117.794	0.011779399502909347
2.7.1.49	Hydroxymethylpyrimidine kinase	117.648	0.011764799503525466
2.1.1.191	23S rRNA (cytosine(1962)-C(5))-methyltransferase	115.967	0.011596699510619287
5.1.3.20	ADP-glyceromanno-heptose 6-epimerase	113.418	0.011341799521376065
2.7.8.36	transferase	113.029	0.011302899523017645
4.1.2.5	L-threonine aldolase	112.7	0.011269999524406027
4.2.1.126	N-acetylmuramic acid 6-phosphate etherase	111.573	0.011157299529161963
2.3.1.46	Homoserine O-succinyltransferase	111.205	0.011120499530714924
1.8.4.8	Phosphoadenylyl-sulfate reductase (thioredoxin)	111.061	0.011106099531322605
3.5.4.4	Adenosine deaminase	109.968	0.010996799535935065
1.8.1.2	Assimilatory sulfite reductase (NADPH)	109.939	0.010993899536057445
1.8.1.8	Protein-disulfide reductase	109.56	0.010955999537656825
4.2.1.113	o-succinylbenzoate synthase	109.487	0.010948699537964884
1.1.2.3	L-lactate dehydrogenase (cytochrome)	108.634	0.010863399541564544
2.4.1.15	Alpha,alpha-trehalose-phosphate synthase (UDP-forming)	108.288	0.010828799543024663
1.5.99.8	Transferred entry 1.5.5.2	108.158	0.010815799543573264
2.3.1.41	Beta-ketoacyl-[acyl-carrier-protein] synthase I	107.884	0.010788399544729545
3.1.3.73	Adenosylcobalamin/alpha-ribazole phosphatase	106.979	0.010697899548548643
4.1.1.71	2-oxoglutarate decarboxylase	104.861	0.010486099557486602
4.2.1.22	Cystathionine beta-synthase	103.292	0.010329199564107782
3.4.24.70	Oligopeptidase A	102.754	0.010275399566378143
2.3.1.204	Octanoyl-[GcvH]:protein N-octanoyltransferase	102.384	0.010238399567939543
1.1.1.90	Aryl-alcohol dehydrogenase	102.039	0.010203899569395443
4.2.1.151	Chorismate dehydratase	101.398	0.010139799572100462
3.5.1.91	N-substituted formamide deformylase	100.474	0.010047399575999743
2.5.1.39	4-hydroxybenzoate polyprenyltransferase	99.1626	0.009916259581533849
3.2.2.24	ADP-ribosyl-[dinitrogen reductase] hydrolase	99.1572	0.009915719581556638
3.11.1.1	Phosphonoacetaldehyde hydrolase	98.691	0.009869099583524003
2.1.1.184	23S rRNA (adenine(2085)-N(6))-dimethyltransferase	97.9031	0.00979030958684894
2.1.1.227	16S rRNA (cytidine(1409)-2'-O)-methyltransferase	97.4962	0.009749619588566058
1.1.1.140	Sorbitol-6-phosphate 2-dehydrogenase	96.5132	0.009651319592714317
2.7.7.73	Sulfur carrier protein ThiS adenylyltransferase	96.28	0.009627999593698422
4.2.1.119	Enoyl-CoA hydratase 2	95.7623	0.009576229595883116
2.5.1.99	Deleted entry	95.5148	0.009551479596927565
3.1.4.52	Cyclic-guanylate-specific phosphodiesterase	95.123	0.009512299598580961
2.8.3.17	3-(aryl)acryloyl-CoA:(R)-3-(aryl)lactate CoA-transferase	94.3574	0.009435739601811793
1.17.1.4	Xanthine dehydrogenase	94.3125	0.009431249602001271
1.1.1.271	GDP-L-fucose synthase	94.0886	0.009408859602946129
4.1.1.21	Phosphoribosylaminoimidazole carboxylase	92.4636	0.009246359609803629
2.7.11.33	[Pyruvate, water dikinase] kinase	91.9029	0.009190289612169783
2.7.4.28	([Pyruvate, water dikinase] phosphate) phosphotransferase	91.9029	0.009190289612169783
1.12.99.6	Hydrogenase (acceptor)	91.8963	0.009189629612197634
4.1.3.27	Anthranilate synthase	91.5141	0.009151409613810519
4.1.99.19	2-iminoacetate synthase	91.0816	0.009108159615635669
1.14.13.7	Phenol 2-monooxygenase (NADPH)	90.8918	0.009089179616436623
4.1.1.96	Carboxynorspermidine decarboxylase	90.5045	0.009050449618071029
1.1.1.26	Glyoxylate reductase	90.4437	0.009044369618327606
3.1.1.1	Carboxylesterase	90.3438	0.009034379618749184
3.1.4.1	Phosphodiesterase I	90.22	0.00902199961927162
3.1.7.2	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	88.4998	0.008849979626530863
1.14.12.3	Benzene 1,2-dioxygenase	87.8828	0.008788279629134603
3.2.1.28	Alpha,alpha-trehalase	87.1406	0.008714059632266687
1.4.99.6	D-arginine dehydrogenase	86.9268	0.008692679633168924
4.2.1.135	UDP-N-acetylglucosamine 4,6-dehydratase (configuration-retaining)	86.6943	0.008669429634150074
3.6.1.8	ATP diphosphatase	86.544	0.008654399634784338
2.7.10.2	Non-specific protein-tyrosine kinase	86.3128	0.008631279635760002
3.1.1.32	Phospholipase A(1)	85.994	0.008599399637105338
1.3.8.6	Glutaryl-CoA dehydrogenase (ETF)	85.9637	0.008596369637233205
2.7.7.53	ATP adenylyltransferase	85.5587	0.008555869638942306
2.7.1.165	Glycerate 2-kinase	85.2434	0.00852433964027287
2.3.2.18	glycyltransferase	84.392	0.008439199643865778
2.1.1.107	Uroporphyrinogen-III C-methyltransferase	83.6868	0.008368679646841723
3.1.4.46	Glycerophosphodiester phosphodiesterase	82.765	0.008276499650731718
3.4.17.11	Glutamate carboxypeptidase	81.2888	0.00812887965696128
4.2.1.108	Ectoine synthase	81.2646	0.008126459657063406
1.1.1.2	Alcohol dehydrogenase (NADP(+))	81.1389	0.00811388965759386
4.1.2.48	Low-specificity L-threonine aldolase	81.1132	0.008111319657702313
3.5.1.110	Peroxyureidoacrylate/ureidoacrylate amidohydrolase	80.5127	0.008051269660236423
3.1.1.3	Triacylglycerol lipase	79.712	0.007971199663615378
2.7.8.11	CDP-diacylglycerol--inositol 3-phosphatidyltransferase	79.3939	0.00793938966495776
1.3.99.7	Transferred entry 1.3.8.6	78.6573	0.007865729668066212
3.5.99.7	1-aminocyclopropane-1-carboxylate deaminase	78.0604	0.00780603967058513
3.5.1.87	N-carbamoyl-L-amino-acid hydrolase	77.6497	0.007764969672318283
1.2.1.79	Succinate-semialdehyde dehydrogenase (NADP(+))	77.227	0.007722699674102077
3.4.21.102	C-terminal processing peptidase	77.0751	0.007707509674743095
3.1.13.5	Ribonuclease D	76.9001	0.007690009675481595
6.2.1.17	Propionate--CoA ligase	76.2718	0.007627179678133021
1.7.99.4	Nitrate reductase	75.624	0.007562399680866736
1.5.1.34	6,7-dihydropteridine reductase	75.3951	0.007539509681832695
1.14.14.18	Heme oxygenase (biliverdin-producing)	75.0403	0.0075040296833299505
3.1.1.23	Acylglycerol lipase	75.0213	0.0075021296834101294
1.2.2.2	Deleted entry	74.892	0.007489199683955776
4.1.99.3	Deoxyribodipyrimidine photo-lyase	74.618	0.007461799685112056
2.7.7.43	N-acylneuraminate cytidylyltransferase	74.5883	0.007458829685237391
5.4.99.1	Methylaspartate mutase	74.5399	0.007453989685441639
2.7.1.207	Protein-N(pi)-phosphohistidine--lactose phosphotransferase	74.3016	0.007430159686447263
3.5.2.14	N-methylhydantoinase (ATP-hydrolyzing)	74.0611	0.007406109687462173
2.7.1.113	Deoxyguanosine kinase	74.0113	0.007401129687672332
2.7.1.76	Deoxyadenosine kinase	74.0113	0.007401129687672332
1.5.1.45	FAD reductase (NAD(P)H)	73.2213	0.00732212969100613
2.7.1.63	Polyphosphate--glucose phosphotransferase	72.5239	0.007252389693949157
3.5.1.78	Glutathionylspermidine amidase	72.201	0.007220099695311795
6.3.1.8	Glutathionylspermidine synthase	72.201	0.007220099695311795
6.1.1.24	Glutamate--tRNA(Gln) ligase	71.8459	0.0071845896968103186
3.5.1.103	deacetylase	71.4545	0.007145449698462026
3.5.1.59	N-carbamoylsarcosine amidase	71.2762	0.007127619699214452
1.2.7.3	2-oxoglutarate synthase	71.2597	0.007125969699284082
3.1.31.1	Micrococcal nuclease	71.191	0.007119099699573995
1.4.3.10	Putrescine oxidase	70.6939	0.007069389701671758
1.4.3.4	Monoamine oxidase	70.6939	0.007069389701671758
2.6.1.83	LL-diaminopimelate aminotransferase	70.3875	0.007038749702964765
2.7.1.167	D-glycero-beta-D-manno-heptose-7-phosphate kinase	69.9961	0.006999609704616473
2.7.7.70	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	69.9961	0.006999609704616473
1.2.1.88	L-glutamate gamma-semialdehyde dehydrogenase	69.5219	0.006952189706617598
2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase	69.0827	0.006908269708471021
3.1.1.73	Feruloyl esterase	68.9095	0.006890949709201925
3.4.21.96	Lactocepin	68.5279	0.006852789710812278
2.3.1.79	Maltose O-acetyltransferase	68.419	0.006841899711271836
1.1.1.61	4-hydroxybutyrate dehydrogenase	68.2334	0.006823339712055067
2.7.4.2	Phosphomevalonate kinase	67.7555	0.006775549714071806
6.3.5.6	Asparaginyl-tRNA synthase (glutamine-hydrolyzing)	67.4175	0.006741749715498166
3.5.1.94	Gamma-glutamyl-gamma-aminobutyrate hydrolase	67.2574	0.0067257397161737875
1.5.1.42	FMN reductase (NADH)	66.1266	0.006612659720945762
2.1.1.131	Precorrin-3B C(17)-methyltransferase	65.9193	0.00659192972182057
5.4.1.2	Transferred entry 5.4.99.61	65.144	0.006514399725092336
2.7.1.56	1-phosphofructokinase	65.0857	0.00650856972533836
4.3.1.4	Formimidoyltetrahydrofolate cyclodeaminase	64.9795	0.006497949725786524
3.5.1.13	Aryl-acylamidase	64.8887	0.006488869726169701
3.6.3.39	Transferred entry 7.5.2.5	64.7548	0.0064754797267347584
1.8.1.14	CoA-disulfide reductase	64.2376	0.006423759728917342
2.3.1.183	Phosphinothricin acetyltransferase	64.0691	0.006406909729628414
3.1.1.61	Protein-glutamate methylesterase	63.6609	0.0063660897313510155
2.5.1.18	Glutathione transferase	63.5061	0.006350609732004273
3.1.1.47	1-alkyl-2-acetylglycerophosphocholine esterase	63.2569	0.006325689733055896
1.1.1.31	3-hydroxyisobutyrate dehydrogenase	62.7145	0.006271449735344824
2.7.7.59	[Protein-PII] uridylyltransferase	62.1459	0.006214589737744316
3.1.3.74	Pyridoxal phosphatase	62.0383	0.006203829738198389
2.4.2.28	S-methyl-5'-thioadenosine phosphorylase	61.7464	0.006174639739430206
4.2.1.99	2-methylisocitrate dehydratase	61.6506	0.0061650597398344815
3.1.1.24	3-oxoadipate enol-lactonase	61.5779	0.006157789740141275
1.2.1.16	Succinate-semialdehyde dehydrogenase (NAD(P)(+))	61.4206	0.006142059740805082
3.1.27.3	Ribonuclease T(1)	61.302	0.0061301997413055745
3.1.3.45	3-deoxy-manno-octulosonate-8-phosphatase	61.1969	0.006119689741749096
3.3.2.1	Isochorismatase	60.0153	0.006001529746735447
2.7.8.35	N-acetylglucosaminephosphotransferase	59.7385	0.005973849747903544
2.7.1.74	Deoxycytidine kinase	59.5237	0.005952369748809999
1.10.3.10	Transferred entry 7.1.1.3	59.469	0.005946899749040833
2.1.1.174	23S rRNA (guanine(1835)-N(2))-methyltransferase	59.3144	0.005931439749693245
1.2.1.50	Long-chain-fatty-acyl-CoA reductase	59.0572	0.005905719750778629
1.3.1.10	Enoyl-[acyl-carrier-protein] reductase (NADPH, Si-specific)	58.3257	0.005832569753865559
2.3.1.38	[Acyl-carrier-protein] S-acetyltransferase	58.3257	0.005832569753865559
2.3.1.85	Fatty-acid synthase system	58.3257	0.005832569753865559
3.1.2.14	Oleoyl-[acyl-carrier-protein] hydrolase	58.3257	0.005832569753865559
1.3.98.1	Dihydroorotate oxidase (fumarate)	58.2901	0.005829009754015791
4.3.1.2	Methylaspartate ammonia-lyase	58.0481	0.0058048097550370305
1.7.2.1	Nitrite reductase (NO-forming)	56.7717	0.005677169760423439
3.5.3.7	Guanidinobutyrase	56.7411	0.005674109760552571
1.2.1.27	Methylmalonate-semialdehyde dehydrogenase (CoA acylating)	55.7806	0.005578059764605881
1.5.3.19	4-methylaminobutanoate oxidase (formaldehyde-forming)	55.6493	0.0055649297651599655
2.7.7.75	Molybdopterin adenylyltransferase	55.1883	0.005518829767105386
2.1.3.1	Methylmalonyl-CoA carboxytransferase	55.1721	0.00551720976717375
4.1.1.85	3-dehydro-L-gulonate-6-phosphate decarboxylase	55.0069	0.005500689767870894
3.4.19.11	Gamma-D-glutamyl-meso-diaminopimelate peptidase	54.8129	0.005481289768689574
6.3.5.4	Asparagine synthase (glutamine-hydrolyzing)	54.8109	0.005481089768698014
3.1.4.58	RNA 2',3'-cyclic 3'-phosphodiesterase	54.3358	0.0054335797707029355
2.1.1.195	Cobalt-precorrin-5B (C(1))-methyltransferase	53.957	0.005395699772301472
3.6.3.16	Transferred entry 7.3.2.7	53.682	0.005368199773461972
2.7.1.36	Mevalonate kinase	53.6664	0.005366639773527804
3.5.2.2	Dihydropyrimidinase	53.6139	0.005361389773749354
2.4.1.54	Undecaprenyl-phosphate mannosyltransferase	53.5504	0.005355039774017324
3.5.1.18	Succinyl-diaminopimelate desuccinylase	52.9267	0.005292669776649338
2.3.2.2	Gamma-glutamyltransferase	52.71	0.005270999777563812
2.5.1.101	N,N'-diacetyllegionaminate synthase	52.5926	0.005259259778059239
2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase	52.5236	0.00525235977835042
4.3.1.6	Beta-alanyl-CoA ammonia-lyase	52.4696	0.0052469597785783
2.2.1.5	2-hydroxy-3-oxoadipate synthase	52.0803	0.005208029780221146
3.4.21.26	Prolyl oligopeptidase	51.3534	0.005135339783288664
2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase	51.1659	0.005116589784079913
1.1.1.131	Mannuronate reductase	50.857	0.005085699785383471
3.5.4.12	dCMP deaminase	50.6658	0.005066579786190335
2.4.1.291	4-alpha-N-acetylgalactosaminyltransferase	50.1669	0.005016689788295693
3.2.1.122	Maltose-6'-phosphate glucosidase	49.8238	0.0049823797897435755
2.7.8.28	Phosphoenolpyruvate transferase	49.2742	0.004927419792062887
3.5.3.12	Agmatine deiminase	49.1581	0.004915809792552829
1.1.1.50	3-alpha-hydroxysteroid 3-dehydrogenase (Si-specific)	48.7515	0.004875149794268681
1.3.1.95	Acryloyl-CoA reductase (NADH)	48.7409	0.0048740897943134135
2.3.3.1	Citrate (Si)-synthase	48.5831	0.004858309794979329
1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	47.9627	0.004796269797597417
2.8.4.2	Arsenate-mycothiol transferase	47.646	0.004764599798933891
2.8.3.16	Formyl-CoA transferase	47.5883	0.004758829799177384
3.6.3.32	Transferred entry 7.6.2.9	47.4634	0.004746339799704463
1.1.1.30	3-hydroxybutyrate dehydrogenase	47.1609	0.004716089800981012
2.7.7.40	D-ribitol-5-phosphate cytidylyltransferase	46.6342	0.004663419803203686
4.1.1.41	Transferred entry 7.2.4.3	46.1534	0.004615339805232661
2.8.1.2	3-mercaptopyruvate sulfurtransferase	46.0058	0.004600579805855534
5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase	45.2653	0.004526529808980444
2.6.1.21	D-amino-acid transaminase	45.2258	0.004522579809147134
3.1.2.4	3-hydroxyisobutyryl-CoA hydrolase	45.1923	0.004519229809288504
3.4.13.20	Beta-Ala-His dipeptidase	45.087	0.004508699809732871
6.4.1.7	2-oxoglutarate carboxylase	44.9095	0.00449094981048192
4.1.2.17	L-fuculose-phosphate aldolase	44.8224	0.004482239810849482
2.7.1.29	Glycerone kinase	44.4309	0.004443089812501612
1.18.1.1	Rubredoxin--NAD(+) reductase	43.9471	0.004394709814543248
1.1.3.41	Alditol oxidase	43.8556	0.004385559814929378
1.14.99.3	Transferred entry 1.14.14.18	43.607	0.00436069981597847
2.1.1.230	23S rRNA (adenosine(1067)-2'-O)-methyltransferase	43.6005	0.0043600498160058995
1.4.1.2	Glutamate dehydrogenase	43.4271	0.004342709816737648
2.3.1.241	Kdo(2)-lipid IV(A) lauroyltransferase	43.3373	0.004333729817116603
1.3.99.22	Transferred entry 1.3.98.3	41.8372	0.004183719823447026
3.5.2.5	Allantoinase	41.6495	0.004164949824239119
2.1.1.130	Precorrin-2 C(20)-methyltransferase	41.0852	0.004108519826620465
5.1.99.4	Alpha-methylacyl-CoA racemase	40.8708	0.004087079827525233
5.4.3.2	Lysine 2,3-aminomutase	40.856	0.004085599827587689
1.8.4.14	L-methionine (R)-S-oxide reductase	40.5953	0.004059529828687843
1.9.6.1	Nitrate reductase (cytochrome)	39.962	0.003996199831360369
3.4.24.75	Lysostaphin	39.735	0.003973499832318309
4.4.1.8	Cystathionine beta-lyase	39.2424	0.003924239834397081
4.1.2.20	2-dehydro-3-deoxyglucarate aldolase	38.4449	0.0038444898377625303
5.3.3.4	Muconolactone Delta-isomerase	38.0895	0.0038089498392623188
1.7.2.5	Nitric-oxide reductase (cytochrome c)	36.9215	0.0036921498441912786
3.1.4.16	2',3'-cyclic-nucleotide 2'-phosphodiesterase	36.2308	0.0036230798471060324
1.4.1.21	Aspartate dehydrogenase	35.3319	0.0035331898508993895
2.4.1.212	Hyaluronan synthase	35.2997	0.003529969851035274
5.3.1.28	D-sedoheptulose 7-phosphate isomerase	35.1482	0.003514819851674604
1.20.9.1	Arsenate reductase (azurin)	32.1576	0.003215759864294935
1.3.1.39	Enoyl-[acyl-carrier-protein] reductase (NADPH, Re-specific)	31.3167	0.003131669867843533
2.7.1.161	CTP-dependent riboflavin kinase	28.0546	0.002805459881609594
1.1.1.202	1,3-propanediol dehydrogenase	27.7069	0.0027706898830768883
1.14.13.107	Limonene 1,2-monooxygenase	24.3276	0.0024327598973375333
1.1.1.105	All-trans-retinol dehydrogenase (NAD(+))	24.1331	0.002413309898158323
2.1.1.224	23S rRNA (adenine(2503)-C(8))-methyltransferase	22.7815	0.002278149903862075
2.7.1.190	Aminoglycoside 2''-phosphotransferase	18.4661	0.0018466099220730624
1.13.11.27	4-hydroxyphenylpyruvate dioxygenase	16.1363	0.0016136299319048173
