Pfam ID	Name	Copies per Million (CPM)	Relative Abundance
PF13720	Udp N-acetylglucosamine O-acyltransferase  Domain 2	109.775	0.010977500146000763
PF03332	Eukaryotic phosphomannomutase	109.716	0.010971600145922293
PF08751	TrwC relaxase	109.66	0.010966000145847813
PF04954	Siderophore-interacting protein	109.62	0.010962000145794614
PF00745	Glutamyl-tRNAGlu reductase, dimerisation domain	109.009	0.010900900144981983
PF05201	Glutamyl-tRNAGlu reductase, N-terminal domain	109.009	0.010900900144981983
PF07556	Protein of unknown function (DUF1538)	108.925	0.010892500144870263
PF04262	Glutamate-cysteine ligase	108.91	0.010891000144850312
PF10128	Glucose-6-phosphate dehydrogenase subunit	108.907	0.010890700144846322
PF02230	Phospholipase/Carboxylesterase	108.719	0.010871900144596283
PF01863	Protein of unknown function DUF45	108.584	0.010858400144416734
PF01027	Inhibitor of apoptosis-promoting Bax1	108.434	0.010843400144217233
PF01774	UreD urease accessory protein	108.309	0.010830900144050984
PF14265	Domain of unknown function (DUF4355)	108.289	0.010828900144024383
PF11361	Protein of unknown function (DUF3159)	108.238	0.010823800143956553
PF16736	Single Cache-like	108.2	0.010820000143906014
PF06803	Protein of unknown function (DUF1232)	108.058	0.010805800143717154
PF04973	Nicotinamide mononucleotide transporter	108.04	0.010804000143693213
PF02237	Biotin protein ligase C terminal domain	107.974	0.010797400143605434
PF02583	Metal-sensitive transcriptional repressor	107.653	0.010765300143178504
PF09659	CRISPR-associated protein (Cas_Csm6)	107.495	0.010749500142968365
PF13253	Protein of unknown function (DUF4044)	107.238	0.010723800142626552
PF14060	Domain of unknown function (DUF4252)	107.082	0.010708200142419072
PF00116	Cytochrome C oxidase subunit II, periplasmic domain	106.992	0.010699200142299373
PF14125	Domain of unknown function (DUF4292)	106.938	0.010693800142227552
PF06835	Lipopolysaccharide-assembly, LptC-related	106.92	0.010692000142203612
PF14080	Domain of unknown function (DUF4261)	106.703	0.010670300141915003
PF04854	Protein of unknown function, DUF624	106.461	0.010646100141593142
PF12437	Glutamine synthetase type III N terminal	106.151	0.010615100141180842
PF16870	2-oxoglutarate dehydrogenase C-terminal	106.032	0.010603200141022572
PF02971	Formiminotransferase domain	106.023	0.010602300141010603
PF07837	Formiminotransferase domain, N-terminal subdomain	106.023	0.010602300141010603
PF06156	Initiation control protein YabA	105.413	0.010541300140199302
PF00183	Hsp90 protein	105.396	0.010539600140176693
PF11858	Domain of unknown function (DUF3378)	105.393	0.010539300140172703
PF13625	Helicase conserved C-terminal domain	105.285	0.010528500140029063
PF00902	Sec-independent protein translocase protein (TatC)	104.959	0.010495900139595483
PF09754	PAC2 family	104.936	0.010493600139564893
PF02681	Divergent PAP2 family	104.405	0.010440500138858663
PF13492	GAF domain	104.404	0.010440400138857333
PF14684	Tricorn protease C1 domain	104.39	0.010439000138838712
PF01613	Flavin reductase like domain	104.332	0.010433200138761572
PF05987	Bacterial protein of unknown function (DUF898)	104.207	0.01042070013859532
PF04342	Putative member of DMT superfamily (DUF486)	104.196	0.010419600138580691
PF10588	NADH-ubiquinone oxidoreductase-G iron-sulfur binding region	104.097	0.010409700138449022
PF06028	Alpha/beta hydrolase of unknown function (DUF915)	103.942	0.010394200138242871
PF01833	IPT/TIG domain	103.791	0.010379100138042042
PF11276	Protein of unknown function (DUF3078)	103.466	0.01034660013760979
PF08222	CodY helix-turn-helix domain	103.214	0.010321400137274632
PF08148	DSHCT (NUC185) domain	103.142	0.010314200137178871
PF12508	Conjugative transposon, TraM	102.834	0.010283400136769233
PF03767	HAD superfamily, subfamily IIIB (Acid phosphatase)	102.386	0.010238600136173392
PF11296	Protein of unknown function (DUF3097)	102.249	0.010224900135991182
PF06018	CodY GAF-like domain	102.185	0.010218500135906063
PF08348	YheO-like PAS domain	102.175	0.010217500135892761
PF13309	HTH domain	102.175	0.010217500135892761
PF04299	Putative FMN-binding domain	102.021	0.010202100135687942
PF04439	Streptomycin adenylyltransferase	101.979	0.010197900135632083
PF08029	HisG, C-terminal domain	101.958	0.010195800135604153
PF04357	TamB, inner membrane protein subunit of TAM complex	101.898	0.010189800135524353
PF00146	NADH dehydrogenase	101.624	0.010162400135159932
PF04304	Protein of unknown function (DUF454)	101.397	0.010139700134858022
PF00543	Nitrogen regulatory protein P-II	101.373	0.010137300134826104
PF11209	Protein of unknown function (DUF2993)	101.313	0.010131300134746304
PF01850	PIN domain	101.219	0.010121900134621283
PF07863	Homologues of TraJ from Bacteroides conjugative transposon	101.2	0.010120000134596012
PF07319	Primosomal protein DnaI N-terminus	101.052	0.010105200134399172
PF12991	Domain of unknown function, B. Theta Gene description (DUF3875)	101.046	0.010104600134391193
PF06100	MCRA family	101.002	0.010100200134332672
PF01909	Nucleotidyltransferase domain	100.954	0.010095400134268831
PF02577	Bifunctional nuclease	100.667	0.010066700133887123
PF06170	Protein of unknown function (DUF983)	100.611	0.010061100133812643
PF08310	LGFP repeat	100.532	0.010053200133707573
PF10698	Protein of unknown function (DUF2505)	100.462	0.010046200133614472
PF09481	CRISPR-associated protein Cse1 (CRISPR_cse1)	100.349	0.010034900133464184
PF02657	Fe-S metabolism associated domain	100.219	0.010021900133291283
PF05593	RHS Repeat	99.9348	0.009993480132913296
PF11271	Porin PorA	99.8987	0.009989870132865284
PF07275	Antirestriction protein (ArdA)	99.8658	0.009986580132821526
PF09382	RQC domain	99.4747	0.009947470132301362
PF14267	Domain of unknown function (DUF4357)	99.3647	0.009936470132155062
PF07009	NusG domain II	99.3208	0.009932080132096677
PF02719	Polysaccharide biosynthesis protein	99.2575	0.009925750132012487
PF16078	2-oxoglutarate dehydrogenase N-terminus	99.1345	0.009913450131848897
PF14121	Putative porin	98.7076	0.00987076013128112
PF08704	tRNA methyltransferase complex GCD14 subunit	98.5807	0.009858070131112343
PF13564	DoxX-like family	98.5737	0.009857370131103034
PF10722	Putative bacterial sensory transduction regulator	98.3168	0.009831680130761355
PF03979	Sigma-70 factor, region 1.1	98.203	0.009820300130610003
PF14606	GDSL-like Lipase/Acylhydrolase family	98.1622	0.009816220130555737
PF14607	N-terminus of Esterase_SGNH_hydro-type	98.1622	0.009816220130555737
PF12724	Flavodoxin domain	98.0101	0.009801010130353444
PF10544	T5orf172 domain	97.9297	0.009792970130246511
PF02666	Phosphatidylserine decarboxylase	97.7448	0.009774480130000596
PF02348	Cytidylyltransferase	97.7211	0.009772110129969076
PF04245	37-kD nucleoid-associated bacterial protein	97.6141	0.009761410129826764
PF05768	Glutaredoxin-like domain (DUF836)	97.5131	0.009751310129692435
PF02126	Phosphotriesterase family	97.5106	0.009751060129689109
PF03971	Monomeric isocitrate dehydrogenase	97.2789	0.009727890129380948
PF04474	Protein of unknown function (DUF554)	97.1924	0.009719240129265904
PF14498	Glycosyl hydrolase family 65, N-terminal domain	96.9531	0.009695310128947634
PF02622	Uncharacterized ACR, COG1678	96.8983	0.009689830128874751
PF11877	Protein of unknown function (DUF3397)	96.8079	0.009680790128754519
PF11335	Protein of unknown function (DUF3137)	96.7731	0.009677310128708235
PF04026	SpoVG	96.6857	0.009668570128591993
PF10110	Membrane domain of glycerophosphoryl diester phosphodiesterase	96.5572	0.009655720128421088
PF03977	Na+-transporting oxaloacetate decarboxylase beta subunit	96.5421	0.009654210128401005
PF05199	GMC oxidoreductase	96.356	0.00963560012815349
PF00309	Sigma-54 factor, Activator interacting domain (AID)	96.0687	0.009606870127771384
PF08253	Erm Leader peptide	95.7815	0.009578150127389407
PF16407	PKD-like family	95.7136	0.0095713601272991
PF11694	Protein of unknown function (DUF3290)	95.6768	0.009567680127250155
PF07537	CamS sex pheromone cAM373 precursor	95.5463	0.009554630127076592
PF08442	ATP-grasp domain	95.5286	0.009552860127053048
PF01658	Myo-inositol-1-phosphate synthase	95.2894	0.009528940126734914
PF13601	Winged helix DNA-binding domain	95.1357	0.009513570126530493
PF00547	Urease, gamma subunit	94.8644	0.009486440126169664
PF08864	UPF0302 domain	94.8029	0.009480290126087868
PF03629	Carbohydrate esterase, sialic acid-specific acetylesterase	94.2633	0.0094263301253702
PF00932	Lamin Tail Domain	94.2324	0.009423240125329104
PF02909	Tetracyclin repressor-like, C-terminal domain	94.0044	0.009400440125025864
PF08889	WbqC-like protein family	93.909	0.00939090012489898
PF13807	G-rich domain on putative tyrosine kinase	93.8244	0.009382440124786463
PF06014	Bacterial protein of unknown function (DUF910)	93.6572	0.009365720124564087
PF09704	CRISPR-associated protein (Cas_Cas5)	93.5391	0.009353910124407014
PF05045	Rhamnan synthesis protein F	93.2989	0.009329890124087548
PF00217	ATP:guanido phosphotransferase, C-terminal catalytic domain	93.22	0.009322000123982611
PF05015	RelE-like toxin of type II toxin-antitoxin system HigB	93.0048	0.009300480123696397
PF13533	Biotin-lipoyl like	92.9772	0.009297720123659687
PF03548	Outer membrane lipoprotein carrier protein LolA	92.8464	0.009284640123485724
PF11187	Protein of unknown function (DUF2974)	92.7507	0.009275070123358441
PF13474	SnoaL-like domain	92.5925	0.009259250123148037
PF00211	Adenylate and Guanylate cyclase catalytic domain	92.5079	0.009250790123035518
PF02610	L-arabinose isomerase	92.4623	0.009246230122974871
PF11762	L-arabinose isomerase C-terminal domain	92.4623	0.009246230122974871
PF04241	Protein of unknown function (DUF423)	92.2347	0.009223470122672163
PF13525	Outer membrane lipoprotein	92.1073	0.00921073012250272
PF02335	Cytochrome c552	92.0931	0.009209310122483836
PF13573	SprB repeat	92.0554	0.009205540122433695
PF11896	Domain of unknown function (DUF3416)	91.9765	0.009197650122328756
PF01175	Urocanase Rossmann-like domain	91.9385	0.009193850122278217
PF17391	Urocanase N-terminal domain	91.9385	0.009193850122278217
PF17392	Urocanase C-terminal domain	91.9385	0.009193850122278217
PF05168	HEPN domain	91.8614	0.009186140122175675
PF13098	Thioredoxin-like domain	91.7733	0.0091773301220585
PF12741	Susd and RagB outer membrane lipoprotein	91.7367	0.009173670122009822
PF13784	Fic/DOC family N-terminal	91.6582	0.009165820121905416
PF01619	Proline dehydrogenase	91.5977	0.009159770121824952
PF03401	Tripartite tricarboxylate transporter family receptor	91.5464	0.009154640121756723
PF06134	L-rhamnose isomerase (RhaA)	91.5273	0.009152730121731319
PF00227	Proteasome subunit	91.4325	0.009143250121605237
PF02515	CoA-transferase family III	91.3185	0.009131850121453617
PF12502	Protein of unknown function (DUF3710)	91.294	0.00912940012142103
PF04187	Haem-binding uptake, Tiki superfamily, ChaN	91.2883	0.009128830121413451
PF02567	Phenazine biosynthesis-like protein	91.2724	0.009127240121392304
PF13495	Phage integrase, N-terminal SAM-like domain	91.2717	0.009127170121391371
PF03091	CutA1 divalent ion tolerance protein	91.2692	0.009126920121388047
PF00708	Acylphosphatase	91.0969	0.009109690121158889
PF13375	RnfC Barrel sandwich hybrid domain	91.0623	0.00910623012111287
PF03632	Glycosyl hydrolase family 65 central catalytic domain	90.9879	0.009098790121013918
PF03633	Glycosyl hydrolase family 65, C-terminal domain	90.9879	0.009098790121013918
PF03636	Glycosyl hydrolase family 65, N-terminal domain	90.9879	0.009098790121013918
PF00499	NADH-ubiquinone/plastoquinone oxidoreductase chain 6	90.7334	0.009073340120675432
PF09357	RteC protein	90.7005	0.009070050120631676
PF02261	Aspartate decarboxylase	90.5791	0.009057910120470213
PF16119	Domain of unknown function (DUF4835)	90.5317	0.009053170120407173
PF06691	Protein of unknown function (DUF1189)	90.4977	0.009049770120361952
PF14539	Domain of unknown function (DUF4442)	90.4021	0.009040210120234805
PF16296	N-terminal of TM subunit in PBP-dependent ABC transporters	90.3852	0.009038520120212326
PF11983	Membrane-attachment and polymerisation-promoting switch	90.372	0.009037200120194771
PF13651	Adenine-specific methyltransferase EcoRI	90.165	0.009016500119919462
PF05726	Pirin C-terminal cupin domain	89.8749	0.008987490119533629
PF13421	SPFH domain-Band 7 family	89.8677	0.008986770119524052
PF02412	Thrombospondin type 3 repeat	89.8663	0.00898663011952219
PF01161	Phosphatidylethanolamine-binding protein	89.8011	0.008980110119435473
PF08367	Peptidase M16C associated	89.6731	0.008967310119265234
PF04816	tRNA (adenine(22)-N(1))-methyltransferase	89.5384	0.008953840119086082
PF07311	Dodecin	89.4356	0.008943560118949359
PF16370	C terminal of Calcineurin-like phosphoesterase	89.4302	0.008943020118942177
PF00815	Histidinol dehydrogenase	89.2206	0.008922060118663408
PF08213	Mitochondrial domain of unknown function (DUF1713)	88.9748	0.008897480118336494
PF02366	Dolichyl-phosphate-mannose-protein mannosyltransferase	88.9408	0.008894080118291275
PF13519	von Willebrand factor type A domain	88.7921	0.008879210118093506
PF05099	Tellurite resistance protein TerB	88.6765	0.008867650117939756
PF06265	Protein of unknown function (DUF1027)	88.5939	0.008859390117829899
PF07661	MORN repeat variant	88.1455	0.008814550117233526
PF02903	Alpha amylase, N-terminal ig-like domain	87.8464	0.008784640116835723
PF04107	Glutamate-cysteine ligase family 2(GCS2)	87.2502	0.008725020116042778
PF06605	Prophage endopeptidase tail	86.9524	0.008695240115646702
PF02374	Anion-transporting ATPase	86.8958	0.008689580115571425
PF06857	Malonate decarboxylase delta subunit (MdcD)	86.8223	0.00868223011547367
PF08448	PAS fold	86.809	0.00868090011545598
PF05681	Fumarate hydratase (Fumerase)	86.7545	0.008675450115383494
PF11774	Lsr2	86.4645	0.008646450114997796
PF11818	C-terminal domain of tail specific protease (DUF3340)	86.4464	0.008644640114973722
PF01645	Conserved region in glutamate synthase	86.3592	0.008635920114857747
PF08447	PAS fold	85.9017	0.008590170114249271
PF00199	Catalase	85.7282	0.008572820114018515
PF00732	GMC oxidoreductase	85.6857	0.00856857011396199
PF08436	1-deoxy-D-xylulose 5-phosphate reductoisomerase C-terminal domain	85.6502	0.008565020113914776
PF03966	Trm112p-like protein	85.6359	0.008563590113895759
PF09527	Putative F0F1-ATPase subunit Ca2+/Mg2+ transporter	85.6122	0.008561220113864237
PF03412	Peptidase C39 family	85.4701	0.008547010113675244
PF11950	Protein of unknown function (DUF3467)	85.289	0.00852890011343438
PF05683	Fumarase C-terminus	85.146	0.00851460011324419
PF14321	Domain of unknown function (DUF4382)	85.142	0.008514200113238871
PF01936	NYN domain	84.5898	0.008458980112504443
PF04060	Putative Fe-S cluster	84.4419	0.008444190112307737
PF02684	Lipid-A-disaccharide synthetase	84.4113	0.00844113011226704
PF16565	Phospholipase D-like domain at C-terminus of MIT	84.2954	0.008429540112112893
PF03812	2-keto-3-deoxygluconate permease	84.1026	0.008410260111856468
PF01736	Polyomavirus agnoprotein	84.0485	0.008404850111784516
PF11490	DNA polymerase III polC-type N-terminus II	83.9331	0.008393310111631032
PF01880	Desulfoferrodoxin	83.9258	0.008392580111621323
PF09852	Predicted membrane protein (DUF2079)	83.7516	0.008375160111389638
PF04463	Protein of unknown function (DUF523)	83.7377	0.008373770111371151
PF14353	CpXC protein	83.6747	0.008367470111287361
PF13166	AAA domain	83.5511	0.008355110111122974
PF00449	Urease alpha-subunit, N-terminal domain	83.3566	0.008335660110864288
PF01427	D-ala-D-ala dipeptidase	83.3105	0.008331050110802976
PF13205	Bacterial Ig-like domain	83.2723	0.00832723011075217
PF14128	Domain of unknown function (DUF4295)	83.2621	0.008326210110738603
PF02591	C4-type zinc ribbon domain	82.6992	0.008269920109989948
PF12648	TcpE family	82.5051	0.008250510109731794
PF01292	Prokaryotic cytochrome b561	82.4854	0.00824854010970559
PF16132	Domain of unknown function (DUF4843)	82.3281	0.008232810109496384
PF12799	Leucine Rich repeats (2 copies)	82.276	0.00822760010942709
PF08877	MepB protein	82.2353	0.008223530109372958
PF03605	Anaerobic c4-dicarboxylate membrane transporter	82.1787	0.008217870109297682
PF13195	Protein of unknown function (DUF4011)	82.1595	0.008215950109272145
PF06838	Methionine gamma-lyase	81.8808	0.008188080108901473
PF05521	Phage head-tail joining protein	81.8529	0.008185290108864367
PF09512	Thiamine-precursor transporter protein (ThiW)	81.7531	0.008175310108731633
PF14293	YWFCY protein	81.6071	0.008160710108537453
PF12643	MazG-like family	81.5959	0.008159590108522557
PF07853	Protein of unknown function (DUF1648)	81.4186	0.008141860108286748
PF11350	Protein of unknown function (DUF3152)	81.3995	0.008139950108261346
PF13588	Type I restriction enzyme R protein N terminus (HSDR_N)	81.3905	0.008139050108249375
PF07697	7TM-HD extracellular	81.3389	0.008133890108180747
PF04613	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD	81.2485	0.008124850108060515
PF14123	Domain of unknown function (DUF4290)	81.1095	0.008110950107875645
PF09697	Protein of unknown function (Porph_ging)	81.0742	0.008107420107828696
PF06902	Divergent 4Fe-4S mono-cluster	81.0465	0.008104650107791855
PF13631	Cytochrome b(N-terminal)/b6/petB	81.034	0.00810340010777523
PF04261	Dyp-type peroxidase family	80.9749	0.008097490107696627
PF03932	CutC family	80.7599	0.008075990107410677
PF14720	NiFe/NiFeSe hydrogenase small subunit C-terminal	80.7044	0.008070440107336863
PF03575	Peptidase family S51	80.6986	0.008069860107329147
PF05717	IS66 Orf2 like protein	80.608	0.00806080010720865
PF07244	Surface antigen variable number repeat	80.6041	0.008060410107203464
PF08044	Domain of unknown function (DUF1707)	80.4918	0.008049180107054103
PF06279	Protein of unknown function (DUF1033)	80.4645	0.008046450107017796
PF07456	Heptaprenyl diphosphate synthase component I	80.2926	0.008029260106789168
PF02275	Linear amide C-N hydrolases, choloylglycine hydrolase family	80.1834	0.008018340106643932
PF16653	Saccharopine dehydrogenase C-terminal domain	79.9181	0.007991810106291082
PF13830	Domain of unknown function (DUF4192)	79.7471	0.007974710106063652
PF09557	Domain of unknown function (DUF2382)	79.7078	0.007970780106011384
PF12412	Protein of unknown function (DUF3667)	79.5695	0.007956950105827447
PF09723	Zinc ribbon domain	79.4553	0.007945530105675558
PF02574	Homocysteine S-methyltransferase	79.4155	0.007941550105622624
PF03802	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase	79.1815	0.007918150105311406
PF13287	Fn3 associated	79.1347	0.00791347010524916
PF01478	Type IV leader peptidase family	79.1188	0.007911880105228013
PF07613	Protein of unknown function (DUF1576)	79.0809	0.007908090105177606
PF07435	YycH protein	78.9809	0.007898090105044607
PF12864	Protein of unknown function (DUF3822)	78.9475	0.007894750105000185
PF08757	CotH kinase protein	78.8723	0.007887230104900169
PF04237	YjbR	78.7314	0.00787314010471277
PF02217	Origin of replication binding protein	78.7078	0.007870780104681384
PF06431	Polyomavirus large T antigen C-terminus	78.7078	0.007870780104681384
PF02613	Nitrate reductase delta subunit	78.5985	0.007859850104536015
PF13288	DXP reductoisomerase C-terminal domain	78.5677	0.00785677010449505
PF07934	8-oxoguanine DNA glycosylase, N-terminal domain	78.4286	0.007842860104310049
PF11070	Protein of unknown function (DUF2871)	78.3977	0.00783977010426895
PF06054	Competence protein CoiA-like family	78.3891	0.007838910104257513
PF04286	Protein of unknown function (DUF445)	78.3875	0.007838750104255384
PF13532	2OG-Fe(II) oxygenase superfamily	78.357	0.007835700104214818
PF14512	Putative TM nitroreductase	78.3335	0.007833350104183566
PF13746	4Fe-4S dicluster domain	78.2063	0.007820630104014388
PF03306	Alpha-acetolactate decarboxylase	78.0653	0.007806530103826858
PF05128	Domain of unknown function (DUF697)	78.0165	0.007801650103761953
PF10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	77.8669	0.007786690103562986
PF14127	Domain of unknown function (DUF4294)	77.4858	0.007748580103056122
PF13382	Adenine deaminase C-terminal domain	77.289	0.00772890010279438
PF01077	Nitrite and sulphite reductase 4Fe-4S domain	77.2617	0.00772617010275807
PF03460	Nitrite/Sulfite reductase ferredoxin-like half domain	77.2617	0.00772617010275807
PF15980	Putative Competence protein ComGF	77.2279	0.007722790102713117
PF03576	Peptidase family S58	77.1421	0.007714210102599002
PF02670	1-deoxy-D-xylulose 5-phosphate reductoisomerase	77.0992	0.007709920102541944
PF08021	Siderophore-interacting FAD-binding domain	76.9658	0.007696580102364524
PF12770	CHAT domain	76.6226	0.007662260101908068
PF04359	Protein of unknown function (DUF493)	76.5559	0.007655590101819355
PF09411	Lipid A 3-O-deacylase (PagL)	76.5285	0.007652850101782914
PF03444	Winged helix-turn-helix transcription repressor, HrcA DNA-binding	76.3182	0.007631820101503216
PF04413	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)	76.2687	0.007626870101437379
PF12897	Alanine-glyoxylate amino-transferase	76.2527	0.0076252701014161
PF04087	Domain of unknown function (DUF389)	76.1821	0.007618210101322202
PF17318	Family of unknown function (DUF5361)	75.9575	0.007595750101023484
PF04519	Polymer-forming cytoskeletal	75.7247	0.00757247010071386
PF11325	Domain of unknown function (DUF3127)	75.7204	0.007572040100708141
PF04390	Lipopolysaccharide-assembly	75.474	0.00754740010038043
PF14491	Protein of unknown function (DUF4435)	75.1323	0.007513230099925968
PF13648	Lipocalin-like domain	75.1003	0.007510030099883409
PF11222	Protein of unknown function (DUF3017)	75.0465	0.007504650099811853
PF01244	Membrane dipeptidase (Peptidase family M19)	74.7067	0.00747067009935992
PF06541	Putative ABC-transporter type IV	74.6115	0.007461150099233305
PF01960	ArgJ family	74.5652	0.007456520099171725
PF04041	beta-1,4-mannooligosaccharide phosphorylase	74.158	0.0074158000986301485
PF02700	Phosphoribosylformylglycinamidine (FGAM) synthase	73.967	0.007396700098376119
PF14012	Protein of unknown function (DUF4229)	73.9519	0.007395190098356035
PF08242	Methyltransferase domain	73.784	0.00737840009813273
PF04657	Putative inner membrane exporter, YdcZ	73.75	0.007375000098087509
PF11195	Protein of unknown function (DUF2829)	73.691	0.007369100098009039
PF06452	Carbohydrate family 9 binding domain-like	73.561	0.007356100097836139
PF02634	FdhD/NarQ family	73.5124	0.0073512400977715
PF10459	Peptidase S46	73.4231	0.007342310097652733
PF07494	Two component regulator propeller	73.4174	0.007341740097645151
PF01155	Hydrogenase/urease nickel incorporation, metallochaperone, hypA	73.3888	0.007338880097607114
PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	73.2381	0.007323810097406683
PF06458	MucBP domain	73.201	0.007320100097357339
PF13145	PPIC-type PPIASE domain	73.0604	0.007306040097170341
PF00909	Ammonium Transporter Family	72.9402	0.007294020097010475
PF03063	Prismane/CO dehydrogenase family	72.7773	0.007277730096793817
PF11773	Type II secretory pathway pseudopilin	72.7404	0.0072740400967447405
PF09365	Conserved hypothetical protein (DUF2461)	72.6896	0.007268960096677177
PF11028	Protein of unknown function (DUF2723)	72.6708	0.007267080096652173
PF04914	DltD protein	72.4853	0.007248530096405458
PF00545	ribonuclease	72.3319	0.007233190096201437
PF13289	SIR2-like domain	72.3225	0.0072322500961889335
PF11297	Protein of unknown function (DUF3098)	72.2467	0.00722467009608812
PF09376	NurA domain	72.104	0.007210400095898329
PF14903	WG containing repeat	71.9236	0.007192360095658395
PF14093	Domain of unknown function (DUF4271)	71.8843	0.007188430095606128
PF06039	Malate:quinone oxidoreductase (Mqo)	71.7873	0.007178730095477118
PF06463	Molybdenum Cofactor Synthesis C	71.313	0.0071313000948462985
PF11614	IG-like fold at C-terminal of FixG, putative oxidoreductase	71.26	0.007126000094775808
PF13426	PAS domain	71.2509	0.007125090094763706
PF07784	Protein of unknown function (DUF1622)	71.1353	0.007113530094609957
PF13187	4Fe-4S dicluster domain	71.0271	0.007102710094466052
PF17283	SprT-like zinc ribbon domain	70.9507	0.00709507009436444
PF11208	Protein of unknown function (DUF2992)	70.8819	0.007088190094272936
PF06628	Catalase-related immune-responsive	70.8388	0.0070838800942156135
PF15889	Domain of unknown function (DUF4738)	70.8022	0.007080220094166934
PF03950	tRNA synthetases class I (E and Q), anti-codon binding domain	70.7828	0.0070782800941411326
PF14058	PcfK-like protein	70.7137	0.007071370094049229
PF00595	PDZ domain	70.6291	0.007062910093936711
PF07075	Protein of unknown function (DUF1343)	70.6013	0.0070601300938997365
PF09250	Bifunctional DNA primase/polymerase, N-terminal	70.48	0.007048000093738408
PF09115	DNA polymerase III, delta subunit, C terminal	70.3775	0.007037750093602083
PF07308	Protein of unknown function (DUF1456)	70.337	0.007033700093548219
PF11306	Protein of unknown function (DUF3108)	70.3222	0.007032220093528534
PF04265	Thiamin pyrophosphokinase, vitamin B1 binding domain	70.2436	0.007024360093423996
PF12672	Protein of unknown function (DUF3793)	70.0032	0.007000320093104265
PF03583	Secretory lipase	69.8565	0.006985650092909153
PF05031	Iron Transport-associated domain	69.6681	0.006966810092658581
PF03597	Cytochrome oxidase maturation protein cbb3-type	69.6645	0.006966450092653793
PF02423	Ornithine cyclodeaminase/mu-crystallin family	69.6016	0.006960160092570137
PF04277	Oxaloacetate decarboxylase, gamma chain	69.5364	0.006953640092483421
PF12320	Type 5 capsule protein repressor C-terminal domain	69.5137	0.006951370092453229
PF13454	FAD-NAD(P)-binding	69.4906	0.006949060092422507
PF07799	Protein of unknown function (DUF1643)	69.4285	0.006942850092339913
PF07698	7TM receptor with intracellular HD hydrolase	69.3124	0.0069312400921855005
PF03390	2-hydroxycarboxylate transporter family	69.2828	0.006928280092146132
PF14257	Domain of unknown function (DUF4349)	69.2263	0.006922630092070986
PF00274	Fructose-bisphosphate aldolase class-I	69.1443	0.006914430091961928
PF08820	Domain of unknown function (DUF1803)	69.0506	0.006905060091837307
PF14284	PcfJ-like protein	68.8242	0.006882420091536195
PF06042	Nucleotidyltransferase	68.7704	0.006877040091464641
PF07228	Stage II sporulation protein E (SpoIIE)	68.6609	0.0068660900913190045
PF02245	Methylpurine-DNA glycosylase (MPG)	68.6	0.006860000091238007
PF14054	Domain of unknown function (DUF4249)	68.5479	0.006854790091168715
PF03008	Archaea bacterial proteins of unknown function	68.1263	0.006812630090607987
PF09989	CoA enzyme activase uncharacterised domain (DUF2229)	68.1241	0.00681241009060506
PF09669	Phage regulatory protein Rha (Phage_pRha)	68.1073	0.006810730090582717
PF04140	Isoprenylcysteine carboxyl methyltransferase (ICMT) family	68.0404	0.006804040090493742
PF02805	Metal binding domain of Ada	67.8714	0.00678714009026897
PF01253	Translation initiation factor SUI1	67.813	0.006781300090191298
PF01773	Na+ dependent nucleoside transporter N-terminus	67.7936	0.0067793600901654965
PF07662	Na+ dependent nucleoside transporter C-terminus	67.7936	0.0067793600901654965
PF02624	YcaO cyclodehydratase, ATP-ad Mg2+-binding	67.7739	0.006777390090139295
PF02368	Bacterial Ig-like domain (group 2)	67.4233	0.006742330089672997
PF09856	Predicted transcriptional regulator (DUF2083)	67.349	0.006734900089574178
PF03190	Protein of unknown function, DUF255	67.3281	0.006732810089546382
PF08797	HIRAN domain	67.2706	0.006727060089469907
PF06161	Protein of unknown function (DUF975)	67.2612	0.006726120089457404
PF12900	Pyridoxamine 5'-phosphate oxidase	67.2237	0.006722370089407528
PF03459	TOBE domain	67.1959	0.006719590089370555
PF07660	Secretin and TonB N terminus short domain	67.1068	0.006710680089252054
PF06983	3-demethylubiquinone-9 3-methyltransferase	67.0605	0.0067060500891904734
PF14110	Domain of unknown function (DUF4282)	67.0439	0.006704390089168394
PF02628	Cytochrome oxidase assembly protein	66.9873	0.006698730089093117
PF10282	Lactonase, 7-bladed beta-propeller	66.6627	0.0066662700886614
PF09323	Domain of unknown function (DUF1980)	66.6336	0.006663360088622696
PF05656	Protein of unknown function (DUF805)	66.5986	0.0066598600885761465
PF13822	Acyl-CoA carboxylase epsilon subunit	66.5596	0.006655960088524276
PF05552	Conserved TM helix	66.5532	0.006655320088515764
PF06736	Protein of unknown function (DUF1211)	66.5167	0.00665167008846722
PF00515	Tetratricopeptide repeat	66.4904	0.00664904008843224
PF09154	Domain of unknown function (DUF1939)	66.4652	0.0066465200883987245
PF04394	Protein of unknown function, DUF536	66.4583	0.006645830088389547
PF00329	Respiratory-chain NADH dehydrogenase, 30 Kd subunit	66.4539	0.0066453900883836955
PF13521	AAA domain	66.3464	0.00663464008824072
