GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0016817	Molecular_Functions	hydrolase activity, acting on acid anhydrides	143.431	0.01437985855834806
GO:0006826	Biological_Processes	iron ion transport	142.799	0.014316496589116328
GO:0004588	Molecular_Functions	orotate phosphoribosyltransferase activity	142.247	0.014261155122318998
GO:0009102	Biological_Processes	biotin biosynthetic process	142.117	0.014248121805863104
GO:0042278	Biological_Processes	purine nucleoside metabolic process	142.035	0.014239900790867848
GO:0016051	Biological_Processes	carbohydrate biosynthetic process	141.398	0.01417603754023397
GO:0004712	Molecular_Functions	protein serine/threonine/tyrosine kinase activity	141.309	0.014167114731275705
GO:0006109	Biological_Processes	regulation of carbohydrate metabolic process	141.309	0.014167114731275705
GO:0043772	Molecular_Functions	acyl-phosphate glycerol-3-phosphate acyltransferase activity	141.305	0.014166713706153985
GO:0102971	Molecular_Functions	phosphinothricin N-acetyltransferase activity	140.465	0.014082498430592828
GO:0047151	Molecular_Functions	methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity	140.398	0.014075781259804021
GO:0003841	Molecular_Functions	1-acylglycerol-3-phosphate O-acyltransferase activity	139.776	0.014013421853376593
GO:0004373	Molecular_Functions	glycogen (starch) synthase activity	139.692	0.014005000325820478
GO:0009011	Molecular_Functions	starch synthase activity	139.692	0.014005000325820478
GO:0033201	Molecular_Functions	alpha-1,4-glucan synthase activity	139.692	0.014005000325820478
GO:0004156	Molecular_Functions	dihydropteroate synthase activity	139.327	0.013968406783463545
GO:0042597	Cellular_Components	periplasmic space	138.933	0.013928905808974145
GO:0008761	Molecular_Functions	UDP-N-acetylglucosamine 2-epimerase activity	138.763	0.013911862241301054
GO:0002100	Biological_Processes	tRNA wobble adenosine to inosine editing	138.287	0.013864140251816398
GO:0052717	Molecular_Functions	tRNA-specific adenosine-34 deaminase activity	138.287	0.013864140251816398
GO:0004638	Molecular_Functions	phosphoribosylaminoimidazole carboxylase activity	137.563	0.013791554704785115
GO:0008878	Molecular_Functions	glucose-1-phosphate adenylyltransferase activity	137.418	0.013777017544122774
GO:0008782	Molecular_Functions	adenosylhomocysteine nucleosidase activity	137.34	0.013769197554249235
GO:0008930	Molecular_Functions	methylthioadenosine nucleosidase activity	137.34	0.013769197554249235
GO:0009164	Biological_Processes	nucleoside catabolic process	137.34	0.013769197554249235
GO:0019509	Biological_Processes	L-methionine salvage from methylthioadenosine	137.34	0.013769197554249235
GO:0052381	Molecular_Functions	tRNA dimethylallyltransferase activity	137.298	0.01376498679047118
GO:0016624	Molecular_Functions	oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor	136.81	0.013716061725621363
GO:0042132	Molecular_Functions	fructose 1,6-bisphosphate 1-phosphatase activity	136.34	0.013668941273819289
GO:0003938	Molecular_Functions	IMP dehydrogenase activity	135.97	0.013631846450060206
GO:0000902	Biological_Processes	cell morphogenesis	135.958	0.013630643374695045
GO:0050462	Molecular_Functions	N-acetylneuraminate synthase activity	135.322	0.0135668803803416
GO:0004076	Molecular_Functions	biotin synthase activity	134.735	0.01350802994372922
GO:0033927	Molecular_Functions	glucan 1,4-alpha-maltohexaosidase activity	134.277	0.0134621125672923
GO:0008534	Molecular_Functions	oxidized purine nucleobase lesion DNA N-glycosylase activity	134.267	0.013461110004488002
GO:0008860	Molecular_Functions	ferredoxin-NAD+ reductase activity	134.203	0.013454693602540485
GO:0019305	Biological_Processes	dTDP-rhamnose biosynthetic process	134.158	0.013450182069921136
GO:0008615	Biological_Processes	pyridoxine biosynthetic process	134.126	0.01344697386894738
GO:0018635	Molecular_Functions	(R)-limonene 1,2-monooxygenase activity	133.865	0.013420806979755163
GO:0052601	Molecular_Functions	(S)-limonene 1,2-monooxygenase activity	133.865	0.013420806979755163
GO:0008519	Molecular_Functions	ammonium transmembrane transporter activity	133.53	0.013387221125811128
GO:0006354	Biological_Processes	DNA-templated transcription, elongation	133.406	0.013374789347037817
GO:0015846	Biological_Processes	polyamine transport	132.904	0.013324460694261981
GO:0019808	Molecular_Functions	polyamine binding	132.904	0.013324460694261981
GO:0016639	Molecular_Functions	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	132.713	0.013305311744699861
GO:0004401	Molecular_Functions	histidinol-phosphatase activity	132.643	0.013298293805069764
GO:0034028	Molecular_Functions	5-(carboxyamino)imidazole ribonucleotide synthase activity	132.531	0.01328706510166161
GO:0003919	Molecular_Functions	FMN adenylyltransferase activity	131.633	0.013197034961835517
GO:0006747	Biological_Processes	FAD biosynthetic process	131.633	0.013197034961835517
GO:0008531	Molecular_Functions	riboflavin kinase activity	131.633	0.013197034961835517
GO:0009398	Biological_Processes	FMN biosynthetic process	131.633	0.013197034961835517
GO:0009267	Biological_Processes	cellular response to starvation	131.039	0.013137482731260126
GO:0008934	Molecular_Functions	inositol monophosphate 1-phosphatase activity	130.139	0.01304725207887317
GO:0052832	Molecular_Functions	inositol monophosphate 3-phosphatase activity	130.139	0.01304725207887317
GO:0052833	Molecular_Functions	inositol monophosphate 4-phosphatase activity	130.139	0.01304725207887317
GO:0004151	Molecular_Functions	dihydroorotase activity	129.455	0.012978676783059086
GO:0036094	Molecular_Functions	small molecule binding	128.482	0.012881127422200746
GO:0015675	Biological_Processes	nickel cation transport	128.442	0.012877117170983549
GO:0016151	Molecular_Functions	nickel cation binding	128.442	0.012877117170983549
GO:0006223	Biological_Processes	uracil salvage	127.529	0.012785583186951003
GO:0019874	Molecular_Functions	6-aminohexanoate-cyclic-dimer hydrolase activity	127.462	0.012778866016162196
GO:0004372	Molecular_Functions	glycine hydroxymethyltransferase activity	126.781	0.012710591489189401
GO:0019264	Biological_Processes	glycine biosynthetic process from serine	126.781	0.012710591489189401
GO:0016462	Molecular_Functions	pyrophosphatase activity	126.418	0.01267419845939333
GO:0003922	Molecular_Functions	GMP synthase (glutamine-hydrolyzing) activity	126.349	0.012667280776043665
GO:0006047	Biological_Processes	UDP-N-acetylglucosamine metabolic process	125.884	0.012620661605643738
GO:0008887	Molecular_Functions	glycerate kinase activity	125.085	0.012540556837580208
GO:0031388	Biological_Processes	organic acid phosphorylation	125.085	0.012540556837580208
GO:0043169	Molecular_Functions	cation binding	124.386	0.012470477697559674
GO:0045151	Biological_Processes	acetoin biosynthetic process	124.026	0.012434385436604892
GO:0047605	Molecular_Functions	acetolactate decarboxylase activity	124.026	0.012434385436604892
GO:0006139	Biological_Processes	nucleobase-containing compound metabolic process	122.304	0.012261744121704518
GO:0008234	Molecular_Functions	cysteine-type peptidase activity	122.042	0.012235476976231872
GO:0008879	Molecular_Functions	glucose-1-phosphate thymidylyltransferase activity	121.328	0.012163893992004888
GO:0003959	Molecular_Functions	NADPH dehydrogenase activity	120.736	0.01210454227399036
GO:0018548	Molecular_Functions	pentaerythritol trinitrate reductase activity	120.736	0.01210454227399036
GO:0052690	Molecular_Functions	trichloro-p-hydroquinone reductive dehalogenase activity	120.736	0.01210454227399036
GO:0030698	Molecular_Functions	5,10-methylenetetrahydrofolate-dependent tRNA (m5U54) methyltransferase activity	118.7	0.011900420487034982
GO:0004813	Molecular_Functions	alanine-tRNA ligase activity	118.071	0.011837359286644544
GO:0006419	Biological_Processes	alanyl-tRNA aminoacylation	118.071	0.011837359286644544
GO:1901106	Biological_Processes	tetracenomycin C biosynthetic process	116.139	0.01164366415285388
GO:0070402	Molecular_Functions	NADPH binding	115.36	0.011565564510398951
GO:0004615	Molecular_Functions	phosphomannomutase activity	115.075	0.011536991470476416
GO:0050334	Molecular_Functions	thiaminase activity	113.955	0.011424704436394872
GO:0006421	Biological_Processes	asparaginyl-tRNA aminoacylation	112.846	0.01131352022139806
GO:0009307	Biological_Processes	DNA restriction-modification system	112.132	0.011241937237171075
GO:0006449	Biological_Processes	regulation of translational termination	111.961	0.011224793413217552
GO:0000310	Molecular_Functions	xanthine phosphoribosyltransferase activity	111.026	0.01113105379101555
GO:0032265	Biological_Processes	XMP salvage	111.026	0.01113105379101555
GO:0046110	Biological_Processes	xanthine metabolic process	111.026	0.01113105379101555
GO:0004073	Molecular_Functions	aspartate-semialdehyde dehydrogenase activity	110.855	0.011113909967062031
GO:0052693	Molecular_Functions	epoxyqueuosine reductase activity	108.155	0.010843218009901167
GO:0030091	Biological_Processes	protein repair	107.732	0.010800809603279298
GO:0071266	Biological_Processes	'de novo' L-methionine biosynthetic process	105.951	0.010622253167833556
GO:0102955	Molecular_Functions	S-adenosylmethionine:2-demethylmenaquinol-7 methyltransferase activity	104.682	0.010495027947967953
GO:0033743	Molecular_Functions	peptide-methionine (R)-S-oxide reductase activity	104.661	0.010492922566078923
GO:0052794	Molecular_Functions	exo-alpha-(2->3)-sialidase activity	104.586	0.010485403345046678
GO:0052795	Molecular_Functions	exo-alpha-(2->6)-sialidase activity	104.586	0.010485403345046678
GO:0052796	Molecular_Functions	exo-alpha-(2->8)-sialidase activity	104.586	0.010485403345046678
GO:0004071	Molecular_Functions	aspartate-ammonia ligase activity	104.238	0.010450514159457054
GO:0070981	Biological_Processes	L-asparagine biosynthetic process	104.238	0.010450514159457054
GO:0015234	Molecular_Functions	thiamine transmembrane transporter activity	104.147	0.010441390837937931
GO:0015888	Biological_Processes	thiamine transport	104.147	0.010441390837937931
GO:0003844	Molecular_Functions	1,4-alpha-glucan branching enzyme activity	102.866	0.010312962542707164
GO:0102752	Molecular_Functions	1,4-alpha-glucan branching enzyme activity (using a glucosylated glycogenin as primer for glycogen synthesis)	102.866	0.010312962542707164
GO:0052914	Molecular_Functions	16S rRNA (guanine(1207)-N(2))-methyltransferase activity	102.092	0.010235364181654383
GO:0008254	Molecular_Functions	3'-nucleotidase activity	101.995	0.010225639322452679
GO:0008663	Molecular_Functions	2',3'-cyclic-nucleotide 2'-phosphodiesterase activity	101.995	0.010225639322452679
GO:0004368	Molecular_Functions	glycerol-3-phosphate dehydrogenase (quinone) activity	101.228	0.010148742755362906
GO:0009234	Biological_Processes	menaquinone biosynthetic process	100.753	0.010101121022158682
GO:0043023	Molecular_Functions	ribosomal large subunit binding	98.6803	0.009893319829711526
GO:0031012	Cellular_Components	extracellular matrix	98.3735	0.009862561202875618
GO:0004370	Molecular_Functions	glycerol kinase activity	98.0891	0.00983404831672134
GO:0045727	Biological_Processes	positive regulation of translation	97.8182	0.009806888890352866
GO:0006221	Biological_Processes	pyrimidine nucleotide biosynthetic process	97.5234	0.009777333338882116
GO:0004369	Molecular_Functions	glycerol-3-phosphate oxidase activity	97.1014	0.00973502518854068
GO:0019152	Molecular_Functions	acetoin dehydrogenase activity	96.9344	0.009718282389708876
GO:0045150	Biological_Processes	acetoin catabolic process	96.9344	0.009718282389708876
GO:0102483	Molecular_Functions	scopolin beta-glucosidase activity	96.6066	0.00968541838098394
GO:0019897	Cellular_Components	extrinsic component of plasma membrane	96.3797	0.009662670230954384
GO:0004789	Molecular_Functions	thiamine-phosphate diphosphorylase activity	96.2807	0.00965274485919182
GO:0004354	Molecular_Functions	glutamate dehydrogenase (NADP+) activity	94.3317	0.009457345368633848
GO:0016772	Molecular_Functions	transferase activity, transferring phosphorus-containing groups	93.8174	0.009405783563608727
GO:0004563	Molecular_Functions	beta-N-acetylhexosaminidase activity	93.7119	0.009395206526023365
GO:0046538	Molecular_Functions	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase activity	93.3988	0.009363816284620748
GO:0006163	Biological_Processes	purine nucleotide metabolic process	92.0504	0.009228630716089004
GO:1902560	Cellular_Components	GMP reductase complex	92.0504	0.009228630716089004
GO:0070006	Molecular_Functions	metalloaminopeptidase activity	91.9925	0.009222825877452111
GO:0070084	Biological_Processes	protein initiator methionine removal	91.9925	0.009222825877452111
GO:0043864	Molecular_Functions	indoleacetamide hydrolase activity	91.9787	0.009221442340782178
GO:0004565	Molecular_Functions	beta-galactosidase activity	91.0331	0.009126640002007618
GO:0004639	Molecular_Functions	phosphoribosylaminoimidazolesuccinocarboxamide synthase activity	88.7447	0.00889721352987172
GO:0008703	Molecular_Functions	5-amino-6-(5-phosphoribosylamino)uracil reductase activity	87.4163	0.008764033086948578
GO:0046690	Biological_Processes	response to tellurium ion	86.2698	0.008649089261435641
GO:0016888	Molecular_Functions	endodeoxyribonuclease activity, producing 5'-phosphomonoesters	86.0569	0.008627744699332104
GO:0008422	Molecular_Functions	beta-glucosidase activity	85.4833	0.008570237696877484
GO:0047646	Molecular_Functions	alkanal monooxygenase (FMN-linked) activity	85.2839	0.008550246594559753
GO:0009341	Cellular_Components	beta-galactosidase complex	84.171	0.008438671380069263
GO:0009986	Cellular_Components	cell surface	83.5942	0.008380843557517267
GO:0003999	Molecular_Functions	adenine phosphoribosyltransferase activity	83.322	0.008353553797984236
GO:0005993	Biological_Processes	trehalose catabolic process	81.7284	0.008193785389491066
GO:0008788	Molecular_Functions	alpha,alpha-phosphotrehalase activity	81.7284	0.008193785389491066
GO:0043039	Biological_Processes	tRNA aminoacylation	80.7308	0.008093769724134151
GO:0008199	Molecular_Functions	ferric iron binding	80.0004	0.008020542536908115
GO:0009372	Biological_Processes	quorum sensing	78.5686	0.007876995594588515
GO:0043768	Molecular_Functions	S-ribosylhomocysteine lyase activity	78.5686	0.007876995594588515
GO:0048500	Cellular_Components	signal recognition particle	78.3163	0.007851700935036038
GO:0006168	Biological_Processes	adenine salvage	78.3077	0.00785083873102434
GO:0015169	Molecular_Functions	glycerol-3-phosphate transmembrane transporter activity	77.6851	0.007788419170828655
GO:0008659	Molecular_Functions	(3R)-hydroxymyristoyl-acyl-carrier-protein dehydratase activity	76.5976	0.007679390465861085
GO:0047451	Molecular_Functions	3-hydroxyoctanoyl-acyl-carrier-protein dehydratase activity	76.5976	0.007679390465861085
GO:0047150	Molecular_Functions	betaine-homocysteine S-methyltransferase activity	76.0537	0.007624861074935235
GO:0000027	Biological_Processes	ribosomal large subunit assembly	75.3269	0.007551994810318748
GO:0033982	Molecular_Functions	3-dehydro-L-gulonate-6-phosphate decarboxylase activity	75.1465	0.007533908577329185
GO:0102148	Molecular_Functions	N-acetyl-beta-D-galactosaminidase activity	74.3391	0.0074529616565100435
GO:0016788	Molecular_Functions	hydrolase activity, acting on ester bonds	73.3132	0.007350108738416959
GO:0006879	Biological_Processes	cellular iron ion homeostasis	72.91	0.007309685406147603
GO:0016742	Molecular_Functions	hydroxymethyl-, formyl- and related transferase activity	72.0319	0.007221650366302063
GO:0009294	Biological_Processes	DNA mediated transformation	70.8848	0.00710664638702087
GO:0031176	Molecular_Functions	endo-1,4-beta-xylanase activity	69.566	0.006974428404389853
GO:0008312	Molecular_Functions	7S RNA binding	69.5255	0.006970368025032439
GO:0006807	Biological_Processes	nitrogen compound metabolic process	69.5194	0.006969756461721818
GO:0032264	Biological_Processes	IMP salvage	68.6585	0.006883445829899674
GO:0008835	Molecular_Functions	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity	65.2472	0.006541441580468988
GO:0019288	Biological_Processes	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway	64.9205	0.006508687853652524
GO:0009152	Biological_Processes	purine ribonucleotide biosynthetic process	62.3874	0.006254728669695419
GO:0008781	Molecular_Functions	N-acylneuraminate cytidylyltransferase activity	61.9887	0.006214756490687998
GO:0004746	Molecular_Functions	riboflavin synthase activity	61.0657	0.006122219943851154
GO:0000302	Biological_Processes	response to reactive oxygen species	59.0443	0.005919561898590055
GO:0008785	Molecular_Functions	alkyl hydroperoxide reductase activity	59.0443	0.005919561898590055
GO:0018784	Molecular_Functions	(S)-2-haloacid dehalogenase activity	58.3363	0.005848580452045652
GO:0009225	Biological_Processes	nucleotide-sugar metabolic process	57.8496	0.005799785720360395
GO:0050193	Molecular_Functions	phosphoketolase activity	52.392	0.005252627044285904
GO:0015562	Molecular_Functions	efflux transmembrane transporter activity	50.4871	0.005061648855694893
GO:0003777	Molecular_Functions	microtubule motor activity	50.023	0.005015119915947355
GO:0007018	Biological_Processes	microtubule-based movement	50.023	0.005015119915947355
GO:0006814	Biological_Processes	sodium ion transport	48.9581	0.004908357002917501
GO:0043799	Molecular_Functions	glycine oxidase activity	45.3612	0.004547745187839016
GO:0047134	Molecular_Functions	protein-disulfide reductase activity	44.7392	0.004485385781411587
GO:0000162	Biological_Processes	tryptophan biosynthetic process	44.5381	0.004465224243417124
GO:0003747	Molecular_Functions	translation release factor activity	43.9494	0.004406203371128013
GO:0008837	Molecular_Functions	diaminopimelate epimerase activity	43.9079	0.004402042735490171
GO:0016722	Molecular_Functions	oxidoreductase activity, oxidizing metal ions	43.7674	0.004387956728089763
GO:0015049	Molecular_Functions	methane monooxygenase activity	43.6424	0.004375424693036019
GO:0009507	Cellular_Components	chloroplast	43.512	0.004362351274067954
GO:0030340	Molecular_Functions	hyaluronate lyase activity	43.3925	0.004350370648556575
GO:0019206	Molecular_Functions	nucleoside kinase activity	42.6539	0.004276321359831014
GO:0008889	Molecular_Functions	glycerophosphodiester phosphodiesterase activity	42.3692	0.004247778396792608
GO:0047905	Molecular_Functions	fructose-6-phosphate phosphoketolase activity	41.77	0.004187704833558983
GO:0008801	Molecular_Functions	beta-phosphoglucomutase activity	41.0734	0.00411786630861148
GO:0016209	Molecular_Functions	antioxidant activity	40.4922	0.004059597358425593
GO:0004497	Molecular_Functions	monooxygenase activity	39.7709	0.00398728250335147
GO:0004129	Molecular_Functions	cytochrome-c oxidase activity	38.8102	0.003890966294742418
GO:0019310	Biological_Processes	inositol catabolic process	38.6495	0.0038748551104773256
GO:0004455	Molecular_Functions	ketol-acid reductoisomerase activity	38.2725	0.0038370584927552346
GO:0008685	Molecular_Functions	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase activity	37.7234	0.003782007769171149
GO:0019867	Cellular_Components	outer membrane	36.3302	0.0036423307192761435
GO:0010498	Biological_Processes	proteasomal protein catabolic process	35.6536	0.00357449731993724
GO:0019941	Biological_Processes	modification-dependent protein catabolic process	35.6536	0.00357449731993724
GO:0004345	Molecular_Functions	glucose-6-phosphate dehydrogenase activity	35.5227	0.0035613737728289597
GO:0015078	Molecular_Functions	proton transmembrane transporter activity	35.4545	0.0035545362945036377
GO:0030060	Molecular_Functions	L-malate dehydrogenase activity	34.6652	0.0034754040123602782
GO:0015623	Molecular_Functions	ATPase-coupled iron-chelate transporter activity	34.5097	0.0034598141607534213
GO:0003861	Molecular_Functions	3-isopropylmalate dehydratase activity	34.4741	0.003456245037170115
GO:0004808	Molecular_Functions	tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase activity	34.2718	0.0034359631916391358
GO:0034015	Molecular_Functions	L-ribulose-5-phosphate 3-epimerase activity	34.1112	0.003419862033002086
GO:0008825	Molecular_Functions	cyclopropane-fatty-acyl-phospholipid synthase activity	33.8743	0.003396111320168231
GO:0019538	Biological_Processes	protein metabolic process	33.83	0.0033916699669451844
GO:0008556	Molecular_Functions	potassium transmembrane transporter activity, phosphorylative mechanism	33.7955	0.0033882111252703513
GO:0080030	Molecular_Functions	methyl indole-3-acetate esterase activity	33.7107	0.003379709392689892
GO:0017004	Biological_Processes	cytochrome complex assembly	33.2434	0.0033328596328449766
GO:0009082	Biological_Processes	branched-chain amino acid biosynthetic process	33.1802	0.0033265234359218035
GO:0008641	Molecular_Functions	ubiquitin-like modifier activating enzyme activity	32.6124	0.003269597919893678
GO:0031419	Molecular_Functions	cobalamin binding	32.1655	0.003224793388169534
GO:0004540	Molecular_Functions	ribonuclease activity	31.9012	0.003198295653251898
GO:0006084	Biological_Processes	acetyl-CoA metabolic process	31.8638	0.0031945460683638184
GO:0005518	Molecular_Functions	collagen binding	31.8589	0.0031940548125897117
GO:0016835	Molecular_Functions	carbon-oxygen lyase activity	31.3728	0.0031453202346727136
GO:0097173	Biological_Processes	N-acetylmuramic acid catabolic process	31.3728	0.0031453202346727136
GO:0016920	Molecular_Functions	pyroglutamyl-peptidase activity	31.1654	0.003124527082111542
GO:0006226	Biological_Processes	dUMP biosynthetic process	30.8657	0.0030944802748666864
GO:0000175	Molecular_Functions	3'-5'-exoribonuclease activity	30.7742	0.003085306825207346
GO:0016705	Molecular_Functions	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	30.0584	0.0030135433796755874
GO:0009063	Biological_Processes	cellular amino acid catabolic process	29.952	0.0030028761114378414
GO:0090529	Biological_Processes	cell septum assembly	29.6515	0.0029727490991686414
GO:0019301	Biological_Processes	rhamnose catabolic process	29.5436	0.0029619314465102503
GO:0004131	Molecular_Functions	cytosine deaminase activity	29.4448	0.002952026126003771
GO:0102480	Molecular_Functions	5-fluorocytosine deaminase activity	29.4448	0.002952026126003771
GO:0004616	Molecular_Functions	phosphogluconate dehydrogenase (decarboxylating) activity	29.401	0.002947634900920939
GO:0003964	Molecular_Functions	RNA-directed DNA polymerase activity	28.9894	0.002906369415895972
GO:0022900	Biological_Processes	electron transport chain	28.9267	0.0029000833471130145
GO:0004181	Molecular_Functions	metallocarboxypeptidase activity	28.8182	0.0028892055406863648
GO:0016765	Molecular_Functions	transferase activity, transferring alkyl or aryl (other than methyl) groups	28.5343	0.0028607427826723027
GO:0047355	Molecular_Functions	CDP-glycerol glycerophosphotransferase activity	28.4586	0.002853153382243755
GO:0016655	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	28.138	0.002821011218737913
GO:0070204	Molecular_Functions	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity	28.1257	0.0028197780664886247
GO:0004152	Molecular_Functions	dihydroorotate dehydrogenase activity	27.8277	0.0027899016949205
GO:0003724	Molecular_Functions	RNA helicase activity	27.815	0.00278862844015904
GO:0000502	Cellular_Components	proteasome complex	27.7903	0.00278615211003242
GO:0015103	Molecular_Functions	inorganic anion transmembrane transporter activity	27.7181	0.0027789136065853775
GO:0008097	Molecular_Functions	5S rRNA binding	27.6461	0.002771695154394421
GO:0019829	Molecular_Functions	ATPase-coupled cation transmembrane transporter activity	27.6119	0.0027682663896037166
GO:0008815	Molecular_Functions	citrate (pro-3S)-lyase activity	27.4258	0.0027496086958157034
GO:0009346	Cellular_Components	citrate lyase complex	27.4258	0.0027496086958157034
GO:0004640	Molecular_Functions	phosphoribosylanthranilate isomerase activity	27.1332	0.0027202737081619003
GO:1902600	Biological_Processes	proton transmembrane transport	27.0144	0.0027083632620468223
GO:0008840	Molecular_Functions	4-hydroxy-tetrahydrodipicolinate synthase activity	26.9124	0.002698137121442968
GO:0004739	Molecular_Functions	pyruvate dehydrogenase (acetyl-transferring) activity	26.4709	0.0026538739736331448
GO:0006537	Biological_Processes	glutamate biosynthetic process	26.3206	0.0026388054546845232
GO:0016884	Molecular_Functions	carbon-nitrogen ligase activity, with glutamine as amido-N-donor	25.8982	0.0025964572018309126
GO:0015413	Molecular_Functions	ATPase-coupled nickel transmembrane transporter activity	25.6992	0.002576506202025353
GO:0003995	Molecular_Functions	acyl-CoA dehydrogenase activity	25.468	0.0025533269499899485
GO:0022872	Molecular_Functions	protein-N(PI)-phosphohistidine-mannitol phosphotransferase system transmembrane transporter activity	25.334	0.0025398926084123355
GO:0004559	Molecular_Functions	alpha-mannosidase activity	24.4135	0.002447606702276567
GO:0006013	Biological_Processes	mannose metabolic process	24.4135	0.002447606702276567
GO:0019854	Biological_Processes	L-ascorbic acid catabolic process	24.3531	0.0024415512229385983
GO:0008839	Molecular_Functions	4-hydroxy-tetrahydrodipicolinate reductase	24.3208	0.0024383129450807105
GO:0006508	Biological_Processes	proteolysis	24.3053	0.0024367589727340468
GO:0070008	Molecular_Functions	serine-type exopeptidase activity	24.1388	0.00242006630204246
GO:0004557	Molecular_Functions	alpha-galactosidase activity	23.8001	0.0023861094998608363
GO:0005534	Molecular_Functions	galactose binding	23.3947	0.002345465603774535
GO:0035975	Biological_Processes	carbamoyl phosphate catabolic process	23.3427	0.0023402522771921773
GO:0046034	Biological_Processes	ATP metabolic process	23.2537	0.0023313294682339118
GO:0009316	Cellular_Components	3-isopropylmalate dehydratase complex	22.8768	0.0022935428761398638
GO:0008771	Molecular_Functions	citrate (pro-3S)-lyase ligase activity	22.8047	0.002286314398320865
GO:0009376	Cellular_Components	HslUV protease complex	22.478	0.0022535606715044006
GO:0008652	Biological_Processes	cellular amino acid biosynthetic process	22.4423	0.002249981522293051
GO:0008836	Molecular_Functions	diaminopimelate decarboxylase activity	22.2562	0.0022313238285050375
GO:0016811	Molecular_Functions	hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides	22.1943	0.0022251179647464234
GO:0009143	Biological_Processes	nucleoside triphosphate catabolic process	21.8743	0.00219303595500884
GO:0016627	Molecular_Functions	oxidoreductase activity, acting on the CH-CH group of donors	21.6715	0.0021727039813376463
GO:0008271	Molecular_Functions	secondary active sulfate transmembrane transporter activity	21.3294	0.0021384063078025606
GO:0008253	Molecular_Functions	5'-nucleotidase activity	21.2517	0.0021306163948131536
GO:0004856	Molecular_Functions	xylulokinase activity	21.2511	0.0021305562410448954
GO:0018142	Biological_Processes	protein-DNA covalent cross-linking	21.1715	0.0021225758411226718
GO:0042624	Molecular_Functions	obsolete ATPase activity, uncoupled	21.1715	0.0021225758411226718
GO:0042732	Biological_Processes	D-xylose metabolic process	21.1097	0.0021163800029921007
GO:0050023	Molecular_Functions	L-fuconate dehydratase activity	21.1025	0.0021156581577730046
GO:0008925	Molecular_Functions	maltose O-acetyltransferase activity	21.0691	0.0021123095980066444
GO:0004568	Molecular_Functions	chitinase activity	20.9902	0.002104399377480722
GO:0004555	Molecular_Functions	alpha,alpha-trehalase activity	20.9383	0.0020991960765264074
GO:0005991	Biological_Processes	trehalose metabolic process	20.9383	0.0020991960765264074
GO:0008959	Molecular_Functions	phosphate acetyltransferase activity	20.9268	0.002098043129301463
GO:0004834	Molecular_Functions	tryptophan synthase activity	20.7861	0.002083937070644969
GO:0006777	Biological_Processes	Mo-molybdopterin cofactor biosynthetic process	20.5273	0.002057990745269698
GO:0004560	Molecular_Functions	alpha-L-fucosidase activity	20.2911	0.0020343102118321444
GO:0008478	Molecular_Functions	pyridoxal kinase activity	20.2644	0.002031633369144664
GO:0004622	Molecular_Functions	lysophospholipase activity	20.154	0.002020565075785198
GO:0004645	Molecular_Functions	1,4-alpha-oligoglucan phosphorylase activity	20.1107	0.0020162239788425814
GO:0006206	Biological_Processes	pyrimidine nucleobase metabolic process	20.1107	0.0020162239788425814
GO:0015572	Molecular_Functions	N-acetylglucosamine transmembrane transporter activity	20.0542	0.002010559498998289
GO:0019866	Cellular_Components	organelle inner membrane	20.0542	0.002010559498998289
GO:0042742	Biological_Processes	defense response to bacterium	19.9064	0.001995741620750743
GO:0015093	Molecular_Functions	ferrous iron transmembrane transporter activity	19.8564	0.0019907288067292452
GO:0055072	Biological_Processes	iron ion homeostasis	19.8564	0.0019907288067292452
GO:0018764	Molecular_Functions	N-isopropylammelide isopropylaminohydrolase activity	19.6674	0.0019717803697279846
GO:0000107	Molecular_Functions	imidazoleglycerol-phosphate synthase activity	19.6525	0.0019702865511495786
GO:0034979	Molecular_Functions	NAD-dependent protein deacetylase activity	19.5179	0.0019567920558037073
GO:0004775	Molecular_Functions	succinate-CoA ligase (ADP-forming) activity	19.508	0.0019557995186274507
GO:0008750	Molecular_Functions	NAD(P)+ transhydrogenase (AB-specific) activity	19.4599	0.0019509771915387705
GO:0019521	Biological_Processes	D-gluconate metabolic process	19.3603	0.0019409916660079473
GO:0004489	Molecular_Functions	methylenetetrahydrofolate reductase (NAD(P)H) activity	18.9914	0.0019040071241573388
GO:0006754	Biological_Processes	ATP biosynthetic process	18.9227	0.0018971195176918016
GO:0006811	Biological_Processes	ion transport	18.9227	0.0018971195176918016
