GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0046176	Biological_Processes	aldonic acid catabolic process	61.509	0.006173557535859812
GO:0008379	Molecular_Functions	thioredoxin peroxidase activity	61.5041	0.006173065730889388
GO:0015408	Molecular_Functions	ATPase-coupled ferric iron transmembrane transporter activity	61.4052	0.006163139299955761
GO:0016052	Biological_Processes	carbohydrate catabolic process	61.3588	0.006158482207990945
GO:0009381	Molecular_Functions	excinuclease ABC activity	61.3292	0.006155511304496149
GO:0006596	Biological_Processes	polyamine biosynthetic process	61.1468	0.0061372041153930764
GO:0009447	Biological_Processes	putrescine catabolic process	60.7074	0.006093102257433155
GO:0009347	Cellular_Components	aspartate carbamoyltransferase complex	60.6173	0.006084059068079061
GO:0004620	Molecular_Functions	phospholipase activity	60.2848	0.006050686587943253
GO:0009389	Molecular_Functions	dimethyl sulfoxide reductase activity	60.2578	0.0060479766421878646
GO:0031216	Molecular_Functions	neopullulanase activity	60.081	0.006030231515908133
GO:0008097	Molecular_Functions	5S rRNA binding	60.0721	0.006029338237492467
GO:0004665	Molecular_Functions	prephenate dehydrogenase (NADP+) activity	60.0326	0.006025373687220695
GO:0036104	Biological_Processes	Kdo2-lipid A biosynthetic process	59.6989	0.005991880765051315
GO:0004114	Molecular_Functions	3',5'-cyclic-nucleotide phosphodiesterase activity	59.6769	0.005989672661102479
GO:0061710	Molecular_Functions	L-threonylcarbamoyladenylate synthase	59.6406	0.0059860292895869
GO:0003998	Molecular_Functions	acylphosphatase activity	59.6199	0.0059839516645077695
GO:0004638	Molecular_Functions	phosphoribosylaminoimidazole carboxylase activity	59.5768	0.005979625788135278
GO:0042744	Biological_Processes	hydrogen peroxide catabolic process	59.5689	0.005978832878080924
GO:0019632	Biological_Processes	shikimate metabolic process	59.4332	0.0059652128914510615
GO:0008689	Molecular_Functions	3-demethylubiquinone-9 3-O-methyltransferase activity	59.3165	0.005953499903686103
GO:0009409	Biological_Processes	response to cold	59.2069	0.00594249953128645
GO:0090582	Molecular_Functions	protein-phosphocysteine-D-fructose-phosphotransferase system transporter activity	59.1278	0.005934560393906774
GO:0033927	Molecular_Functions	glucan 1,4-alpha-maltohexaosidase activity	59.1103	0.005932803947583836
GO:0046470	Biological_Processes	phosphatidylcholine metabolic process	59.0373	0.005925477057208156
GO:0006302	Biological_Processes	double-strand break repair	58.9338	0.0059150889318124985
GO:0008775	Molecular_Functions	acetate CoA-transferase activity	58.8742	0.005909106977478381
GO:0004805	Molecular_Functions	trehalose-phosphatase activity	58.8258	0.0059042491487909425
GO:0050897	Molecular_Functions	cobalt ion binding	58.7642	0.005898066457734204
GO:0008824	Molecular_Functions	cyanate hydratase activity	58.7064	0.005892265166450445
GO:0009439	Biological_Processes	cyanate metabolic process	58.7064	0.005892265166450445
GO:0016154	Molecular_Functions	pyrimidine-nucleoside phosphorylase activity	58.587	0.005880281184109948
GO:0101006	Molecular_Functions	protein histidine phosphatase activity	58.4926	0.005870806410802218
GO:0009132	Biological_Processes	nucleoside diphosphate metabolic process	58.3502	0.005856513956151574
GO:0000036	Molecular_Functions	acyl carrier activity	58.0258	0.005823954459742383
GO:0004526	Molecular_Functions	ribonuclease P activity	58.0029	0.005821656024268368
GO:0018160	Biological_Processes	peptidyl-pyrromethane cofactor linkage	57.9423	0.00581557370157294
GO:0009421	Cellular_Components	bacterial-type flagellum filament cap	57.9288	0.005814218728695245
GO:0031072	Molecular_Functions	heat shock protein binding	57.7709	0.005798370564444286
GO:0000303	Biological_Processes	response to superoxide	57.7602	0.005797296622978261
GO:0003848	Molecular_Functions	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	57.6769	0.0057889359384810804
GO:0008910	Molecular_Functions	kanamycin kinase activity	57.4608	0.005767246335601838
GO:0051538	Molecular_Functions	3 iron, 4 sulfur cluster binding	57.36	0.005757129204781719
GO:0106141	Molecular_Functions	flavin prenyltransferase activity	57.3223	0.005753345317560306
GO:0019164	Molecular_Functions	pyruvate synthase activity	57.2906	0.005750163640506756
GO:0009271	Biological_Processes	phage shock	57.2574	0.005746831410911242
GO:0033745	Molecular_Functions	L-methionine-(R)-S-oxide reductase activity	57.1667	0.005737728000540361
GO:0008177	Molecular_Functions	succinate dehydrogenase (ubiquinone) activity	57.1616	0.005737216121897677
GO:0071704	Biological_Processes	organic substance metabolic process	57.093	0.005730330852311763
GO:0016840	Molecular_Functions	carbon-nitrogen lyase activity	57.0008	0.005721076889398917
GO:0005048	Molecular_Functions	signal sequence binding	56.8831	0.0057092635332726465
GO:0009399	Biological_Processes	nitrogen fixation	56.3658	0.005657342979966623
GO:0019323	Biological_Processes	pentose catabolic process	55.9122	0.0056118158912760886
GO:0043916	Molecular_Functions	DNA-7-methylguanine glycosylase activity	55.859	0.00560647629445436
GO:0052821	Molecular_Functions	DNA-7-methyladenine glycosylase activity	55.859	0.00560647629445436
GO:0052822	Molecular_Functions	DNA-3-methylguanine glycosylase activity	55.859	0.00560647629445436
GO:0003860	Molecular_Functions	3-hydroxyisobutyryl-CoA hydrolase activity	55.8504	0.005605613126547088
GO:0015036	Molecular_Functions	disulfide oxidoreductase activity	55.8173	0.005602290933787704
GO:0033212	Biological_Processes	iron import into cell	55.7797	0.00559851708340242
GO:0004789	Molecular_Functions	thiamine-phosphate diphosphorylase activity	55.7782	0.005598366530860455
GO:0009316	Cellular_Components	3-isopropylmalate dehydratase complex	55.768	0.005597342773575086
GO:0004520	Molecular_Functions	endodeoxyribonuclease activity	55.6781	0.005588319657893254
GO:0016289	Molecular_Functions	CoA hydrolase activity	55.5163	0.005572080057033183
GO:0010212	Biological_Processes	response to ionizing radiation	55.2863	0.005548995333931722
GO:0044659	Biological_Processes	viral release from host cell by cytolysis	54.8955	0.005509771378331501
GO:0006235	Biological_Processes	dTTP biosynthetic process	54.7888	0.005499062074179649
GO:0009407	Biological_Processes	toxin catabolic process	54.5506	0.005475154330515441
GO:0006424	Biological_Processes	glutamyl-tRNA aminoacylation	54.3773	0.005457760493500296
GO:0071897	Biological_Processes	DNA biosynthetic process	54.3384	0.00545385616424531
GO:0000455	Biological_Processes	enzyme-directed rRNA pseudouridine synthesis	54.1544	0.005435388385764142
GO:0016614	Molecular_Functions	oxidoreductase activity, acting on CH-OH group of donors	54.1252	0.005432457629613869
GO:0045281	Cellular_Components	succinate dehydrogenase complex	54.1087	0.005430801551652242
GO:0001530	Molecular_Functions	lipopolysaccharide binding	53.9994	0.005419831289760983
GO:0009395	Biological_Processes	phospholipid catabolic process	53.7868	0.005398492976146328
GO:0006015	Biological_Processes	5-phosphoribose 1-diphosphate biosynthetic process	53.766	0.005396405314231066
GO:0008674	Molecular_Functions	2-dehydro-3-deoxy-6-phosphogalactonate aldolase activity	53.6075	0.00538049692896332
GO:0016075	Biological_Processes	rRNA catabolic process	53.41	0.0053606741776044565
GO:0000027	Biological_Processes	ribosomal large subunit assembly	53.2135	0.005340951794606905
GO:0009420	Cellular_Components	bacterial-type flagellum filament	53.1718	0.005336766433940248
GO:0051479	Biological_Processes	mannosylglycerate biosynthetic process	53.1708	0.005336666065578938
GO:0006568	Biological_Processes	tryptophan metabolic process	53.0193	0.005321460258840367
GO:0045948	Biological_Processes	positive regulation of translational initiation	52.8938	0.005308864029495874
GO:0052837	Biological_Processes	thiazole biosynthetic process	52.701	0.0052895130094351706
GO:0003964	Molecular_Functions	RNA-directed DNA polymerase activity	52.6548	0.005284875991142617
GO:0052873	Molecular_Functions	FMN reductase (NADPH) activity	52.5364	0.00527299237716343
GO:0043718	Molecular_Functions	2-hydroxymethylglutarate dehydrogenase activity	52.5135	0.005270693941689415
GO:0019544	Biological_Processes	arginine catabolic process to glutamate	52.4746	0.005266789612434429
GO:0031230	Cellular_Components	intrinsic component of cell outer membrane	52.4664	0.0052659665918716805
GO:0042026	Biological_Processes	protein refolding	52.2264	0.005241878185157113
GO:0006304	Biological_Processes	DNA modification	51.9638	0.005215521453476923
GO:0000774	Molecular_Functions	adenyl-nucleotide exchange factor activity	51.721	0.005191152015350685
GO:0006226	Biological_Processes	dUMP biosynthetic process	51.699	0.00518894391140185
GO:0042126	Biological_Processes	nitrate metabolic process	51.6848	0.0051875186806712385
GO:0036373	Molecular_Functions	L-fucose mutarotase activity	51.6076	0.005179770243178052
GO:0008657	Molecular_Functions	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) inhibitor activity	51.5288	0.005171861216306769
GO:0004318	Molecular_Functions	enoyl-acyl-carrier-protein reductase (NADH) activity	51.5161	0.005170586538118123
GO:0016631	Molecular_Functions	enoyl-acyl-carrier-protein reductase activity	51.5161	0.005170586538118123
GO:0019154	Molecular_Functions	glycolate dehydrogenase activity	51.4834	0.005167304492703263
GO:0070043	Molecular_Functions	rRNA (guanine-N7-)-methyltransferase activity	51.4172	0.005160660107184495
GO:0033863	Molecular_Functions	ribose 1,5-bisphosphate phosphokinase activity	51.2863	0.005147521888688924
GO:0005304	Molecular_Functions	L-valine transmembrane transporter activity	51.1229	0.005131121698450756
GO:0008968	Molecular_Functions	D-sedoheptulose 7-phosphate isomerase activity	51.0243	0.005121225378025521
GO:0050136	Molecular_Functions	NADH dehydrogenase (quinone) activity	51.0014	0.005118926942551506
GO:0004798	Molecular_Functions	thymidylate kinase activity	50.8936	0.0051081072332022125
GO:0046912	Molecular_Functions	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	50.8016	0.005098873343961629
GO:0015886	Biological_Processes	heme transport	50.7427	0.005092961647480429
GO:0019569	Biological_Processes	L-arabinose catabolic process to xylulose 5-phosphate	50.5887	0.00507750491983858
GO:0060703	Molecular_Functions	deoxyribonuclease inhibitor activity	50.5863	0.005077264035771435
GO:0015081	Molecular_Functions	sodium ion transmembrane transporter activity	50.5585	0.005074473795326998
GO:0019344	Biological_Processes	cysteine biosynthetic process	50.1781	0.005036293670684407
GO:0009379	Cellular_Components	Holliday junction helicase complex	50.1777	0.005036253523339883
GO:0015499	Molecular_Functions	formate transmembrane transporter activity	50.0764	0.005026086208339109
GO:0016881	Molecular_Functions	acid-amino acid ligase activity	50.018	0.005020224696038565
GO:0015757	Biological_Processes	galactose transmembrane transport	49.8282	0.005001174781061794
GO:0006644	Biological_Processes	phospholipid metabolic process	49.7574	0.004994068701080995
GO:0045330	Molecular_Functions	aspartyl esterase activity	49.7456	0.00499288435441753
GO:0097056	Biological_Processes	selenocysteinyl-tRNA(Sec) biosynthetic process	49.6398	0.004982265381790858
GO:0008446	Molecular_Functions	GDP-mannose 4,6-dehydratase activity	49.6229	0.004980569156484707
GO:0019673	Biological_Processes	GDP-mannose metabolic process	49.6229	0.004980569156484707
GO:1901530	Biological_Processes	response to hypochlorite	49.6184	0.0049801174988588085
GO:0008758	Molecular_Functions	UDP-2,3-diacylglucosamine hydrolase activity	49.5823	0.004976494201015492
GO:0008425	Molecular_Functions	2-polyprenyl-6-methoxy-1,4-benzoquinone methyltransferase activity	49.5775	0.0049760124328812015
GO:0046487	Biological_Processes	glyoxylate metabolic process	49.4914	0.00496737071697235
GO:0019165	Molecular_Functions	thiamine kinase activity	49.0229	0.004920348139698287
GO:0018364	Biological_Processes	peptidyl-glutamine methylation	48.9956	0.004917608083434505
GO:0036009	Molecular_Functions	protein-glutamine N-methyltransferase activity	48.9956	0.004917608083434505
GO:0030366	Molecular_Functions	molybdopterin synthase activity	48.7952	0.004897494263827841
GO:0006425	Biological_Processes	glutaminyl-tRNA aminoacylation	48.7619	0.0048941519973961945
GO:0004373	Molecular_Functions	glycogen (starch) synthase activity	48.7055	0.004888491221818271
GO:0055129	Biological_Processes	L-proline biosynthetic process	48.619	0.004879809358564895
GO:0004672	Molecular_Functions	protein kinase activity	48.5721	0.004875102082419424
GO:0030272	Molecular_Functions	5-formyltetrahydrofolate cyclo-ligase activity	48.5632	0.004874208804003759
GO:0034599	Biological_Processes	cellular response to oxidative stress	48.3657	0.004854386052644895
GO:0046690	Biological_Processes	response to tellurium ion	48.1617	0.004833910906937513
GO:0097175	Biological_Processes	1,6-anhydro-N-acetyl-beta-muramic acid catabolic process	48.1085	0.004828571310115784
GO:0046855	Biological_Processes	inositol phosphate dephosphorylation	48.1076	0.004828480978590604
GO:0016868	Molecular_Functions	intramolecular transferase activity, phosphotransferases	48.0562	0.004823322044819234
GO:0061929	Molecular_Functions	gamma-glutamylaminecyclotransferase activity	47.0233	0.004719651564421413
GO:0008668	Molecular_Functions	(2,3-dihydroxybenzoyl)adenylate synthase activity	46.9831	0.004715616756296723
GO:0032973	Biological_Processes	amino acid export across plasma membrane	46.8321	0.004700461133738807
GO:0019281	Biological_Processes	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	46.8167	0.004698915460974622
GO:0008138	Molecular_Functions	protein tyrosine/serine/threonine phosphatase activity	46.8031	0.004697550451260797
GO:1901515	Molecular_Functions	poly-beta-1,6-N-acetyl-D-glucosamine transmembrane transporter activity	46.7057	0.0046877745728691345
GO:0031418	Molecular_Functions	L-ascorbic acid binding	46.6072	0.00467788828928003
GO:0001217	Molecular_Functions	DNA-binding transcription repressor activity	46.605	0.004677667478885147
GO:0043727	Molecular_Functions	5-amino-4-imidazole carboxylate lyase activity	46.5568	0.004672829723869972
GO:0070329	Biological_Processes	tRNA seleno-modification	46.2067	0.004637690760575096
GO:1990451	Biological_Processes	cellular stress response to acidic pH	46.164	0.004633405031547129
GO:0009156	Biological_Processes	ribonucleoside monophosphate biosynthetic process	46.094	0.00462637924625538
GO:0045227	Biological_Processes	capsule polysaccharide biosynthetic process	45.6843	0.004585258328626386
GO:0043828	Molecular_Functions	tRNA 2-selenouridine synthase activity	45.4773	0.004564482077835072
GO:0005381	Molecular_Functions	iron ion transmembrane transporter activity	45.3131	0.004548001592907854
GO:0033573	Cellular_Components	high-affinity iron permease complex	45.3131	0.004548001592907854
GO:0042594	Biological_Processes	response to starvation	45.2448	0.004541146433830334
GO:0006233	Biological_Processes	dTDP biosynthetic process	45.1981	0.004536459231357124
GO:0006223	Biological_Processes	uracil salvage	45.0474	0.004521333719307602
GO:0031514	Cellular_Components	motile cilium	44.9973	0.004516305264405936
GO:0046523	Molecular_Functions	S-methyl-5-thioribose-1-phosphate isomerase activity	44.7309	0.004489567132952765
GO:2000143	Biological_Processes	negative regulation of DNA-templated transcription, initiation	44.4858	0.004464966847595513
GO:0019854	Biological_Processes	L-ascorbic acid catabolic process	44.3934	0.0044556928110104045
GO:0042542	Biological_Processes	response to hydrogen peroxide	44.3346	0.004449791151365335
GO:0031554	Biological_Processes	regulation of DNA-templated transcription, termination	44.2637	0.004442675034548407
GO:0009037	Molecular_Functions	tyrosine-based site-specific recombinase activity	44.2615	0.004442454224153523
GO:0017148	Biological_Processes	negative regulation of translation	44.2313	0.004439423099641939
GO:0042256	Biological_Processes	mature ribosome assembly	44.2313	0.004439423099641939
GO:0090071	Biological_Processes	negative regulation of ribosome biogenesis	44.2313	0.004439423099641939
GO:0015675	Biological_Processes	nickel cation transport	44.1871	0.004434986818072007
GO:0001123	Biological_Processes	transcription initiation from bacterial-type RNA polymerase promoter	43.9561	0.004411801726609235
GO:0052717	Molecular_Functions	tRNA-specific adenosine-34 deaminase activity	43.3506	0.004351028683835607
GO:0000107	Molecular_Functions	imidazoleglycerol-phosphate synthase activity	43.186	0.004334508051563866
GO:0070298	Biological_Processes	negative regulation of phosphorelay signal transduction system	43.1108	0.004326960350793301
GO:0018859	Molecular_Functions	4-hydroxybenzoate-CoA ligase activity	42.9513	0.004310951597164245
GO:0046392	Biological_Processes	galactarate catabolic process	42.8776	0.004303554448935646
GO:0046689	Biological_Processes	response to mercury ion	42.8156	0.004297331610534383
GO:0019277	Biological_Processes	UDP-N-acetylgalactosamine biosynthetic process	42.7725	0.004293005734161892
GO:0008830	Molecular_Functions	dTDP-4-dehydrorhamnose 3,5-epimerase activity	42.7239	0.0042881278318021914
GO:0061711	Molecular_Functions	N(6)-L-threonylcarbamoyladenine synthase activity	42.693	0.004285026449437691
GO:0004165	Molecular_Functions	dodecenoyl-CoA delta-isomerase activity	42.673	0.004283019082211477
GO:0019357	Biological_Processes	nicotinate nucleotide biosynthetic process	42.6636	0.004282075619615157
GO:0016896	Molecular_Functions	exoribonuclease activity, producing 5'-phosphomonoesters	42.6606	0.004281774514531224
GO:0008673	Molecular_Functions	2-dehydro-3-deoxygluconokinase activity	42.6015	0.004275842744377762
GO:0006427	Biological_Processes	histidyl-tRNA aminoacylation	42.4602	0.00426166069492456
GO:0051188	Biological_Processes	cofactor biosynthetic process	42.3269	0.004248281592361844
GO:0098025	Cellular_Components	virus tail, baseplate	42.3139	0.004246976803664804
GO:0016862	Molecular_Functions	intramolecular oxidoreductase activity, interconverting keto- and enol-groups	42.3107	0.00424665562490861
GO:0051596	Biological_Processes	methylglyoxal catabolic process	42.3077	0.004246354519824678
GO:0042823	Biological_Processes	pyridoxal phosphate biosynthetic process	42.2468	0.004240242086620857
GO:1900191	Biological_Processes	negative regulation of single-species biofilm formation	42.1646	0.004231991807321117
GO:0010045	Biological_Processes	response to nickel cation	41.8343	0.0041988401375801935
GO:0006474	Biological_Processes	N-terminal protein amino acid acetylation	41.8065	0.004196049897135756
GO:0019058	Biological_Processes	viral life cycle	41.8061	0.004196009749791231
GO:0033971	Molecular_Functions	hydroxyisourate hydrolase activity	41.5132	0.004166611856763328
GO:0010974	Biological_Processes	negative regulation of division septum assembly	41.48	0.004163279627167812
GO:0034644	Biological_Processes	cellular response to UV	41.4623	0.004161503107172613
GO:0043086	Biological_Processes	negative regulation of catalytic activity	41.3895	0.0041541962904691945
GO:2000144	Biological_Processes	positive regulation of DNA-templated transcription, initiation	41.3572	0.004150954392398858
GO:0045340	Molecular_Functions	mercury ion binding	41.0371	0.004118826479943304
GO:0016833	Molecular_Functions	oxo-acid-lyase activity	40.9527	0.004110355390248681
GO:0015944	Biological_Processes	formate oxidation	40.7914	0.0040941659735692654
GO:0047440	Molecular_Functions	2-dehydro-3-deoxy-D-pentonate aldolase activity	40.289	0.00404374090884677
GO:0006354	Biological_Processes	DNA-templated transcription, elongation	40.221	0.004036915860277641
GO:0006268	Biological_Processes	DNA unwinding involved in DNA replication	39.9347	0.004008180398434389
GO:0010165	Biological_Processes	response to X-ray	39.9343	0.0040081402510898645
GO:0009081	Biological_Processes	branched-chain amino acid metabolic process	39.7015	0.003984774496576734
GO:0097171	Biological_Processes	ADP-L-glycero-beta-D-manno-heptose biosynthetic process	39.6609	0.003980699541107519
GO:0009451	Biological_Processes	RNA modification	39.5488	0.00396944824780459
GO:0019200	Molecular_Functions	carbohydrate kinase activity	39.5359	0.003968153495943681
GO:0030026	Biological_Processes	cellular manganese ion homeostasis	39.4778	0.00396232209415153
GO:0071287	Biological_Processes	cellular response to manganese ion	39.4778	0.00396232209415153
GO:0046857	Molecular_Functions	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	39.1717	0.003931599338754325
GO:0101030	Biological_Processes	tRNA-guanine transglycosylation	39.096	0.003924001453803104
GO:0005980	Biological_Processes	glycogen catabolic process	39.0536	0.003919745835283532
GO:0016701	Molecular_Functions	oxidoreductase activity, acting on single donors with incorporation of molecular oxygen	38.9276	0.003907099421758383
GO:0102130	Molecular_Functions	malonyl-CoA methyltransferase activity	38.7972	0.003894011387443468
GO:0047417	Molecular_Functions	N-carbamoyl-D-amino acid hydrolase activity	38.7728	0.0038915623994274866
GO:0009168	Biological_Processes	purine ribonucleoside monophosphate biosynthetic process	38.7687	0.003891150889146114
GO:0000271	Biological_Processes	polysaccharide biosynthetic process	38.7602	0.0038902977580749717
GO:0005615	Cellular_Components	extracellular space	38.5737	0.0038715790586905273
GO:0006421	Biological_Processes	asparaginyl-tRNA aminoacylation	38.5549	0.003869692133497886
GO:0006878	Biological_Processes	cellular copper ion homeostasis	38.4689	0.0038610604544251654
GO:0001510	Biological_Processes	RNA methylation	38.3483	0.0038489560300510955
GO:0008428	Molecular_Functions	ribonuclease inhibitor activity	38.3478	0.00384890584587044
GO:0032264	Biological_Processes	IMP salvage	38.3443	0.003848554556605852
GO:0005971	Cellular_Components	ribonucleoside-diphosphate reductase complex	38.2463	0.0038387184571974033
GO:0006307	Biological_Processes	DNA dealkylation involved in DNA repair	38.1983	0.0038339007758544904
GO:0015343	Molecular_Functions	siderophore transmembrane transporter activity	37.9254	0.0038065102500528004
GO:0035527	Molecular_Functions	3-hydroxypropionate dehydrogenase (NADP+) activity	37.8697	0.0038009197323277946
GO:0016891	Molecular_Functions	endoribonuclease activity, producing 5'-phosphomonoesters	37.7854	0.0037924586794693027
GO:0016639	Molecular_Functions	oxidoreductase activity, acting on the CH-NH2 group of donors, NAD or NADP as acceptor	37.6706	0.0037809363915908343
GO:2001295	Biological_Processes	malonyl-CoA biosynthetic process	37.6246	0.003776319446970542
GO:0019379	Biological_Processes	sulfate assimilation, phosphoadenylyl sulfate reduction by phosphoadenylyl-sulfate reductase (thioredoxin)	37.4437	0.0037581628104094364
GO:0006046	Biological_Processes	N-acetylglucosamine catabolic process	37.2888	0.0037426157512424093
GO:0070207	Biological_Processes	protein homotrimerization	37.2588	0.003739604700403088
GO:0002938	Biological_Processes	tRNA guanine ribose methylation	37.1056	0.0037242282674502893
GO:0006014	Biological_Processes	D-ribose metabolic process	37.0209	0.0037157270672472727
GO:0051252	Biological_Processes	regulation of RNA metabolic process	37.0069	0.0037143219101889234
GO:0016618	Molecular_Functions	hydroxypyruvate reductase activity	36.7942	0.0036929735597381365
GO:0004659	Molecular_Functions	prenyltransferase activity	36.4785	0.003661287268072349
GO:0004368	Molecular_Functions	glycerol-3-phosphate dehydrogenase (quinone) activity	36.418	0.0036552149822130517
GO:0006285	Biological_Processes	base-excision repair, AP site formation	36.3821	0.0036516117580419976
GO:0016999	Biological_Processes	antibiotic metabolic process	36.3661	0.0036500058642610273
GO:0015949	Biological_Processes	nucleobase-containing small molecule interconversion	36.3223	0.003645609730035618
GO:0036406	Cellular_Components	anchored component of periplasmic side of cell outer membrane	36.2765	0.0036410128590875883
GO:0033797	Molecular_Functions	selenate reductase activity	36.2498	0.0036383330238405924
GO:0016855	Molecular_Functions	racemase and epimerase activity, acting on amino acids and derivatives	36.2497	0.003638322987004461
GO:0031402	Molecular_Functions	sodium ion binding	36.237	0.0036370483088158153
GO:0019012	Cellular_Components	virion	36.107	0.0036240004218454245
GO:0097588	Biological_Processes	archaeal or bacterial-type flagellum-dependent cell motility	36.0973	0.00362302684874071
GO:0008920	Molecular_Functions	lipopolysaccharide heptosyltransferase activity	36.0922	0.0036225149700980256
GO:0006220	Biological_Processes	pyrimidine nucleotide metabolic process	36.0813	0.0036214209549597395
GO:0046296	Biological_Processes	glycolate catabolic process	35.8997	0.0036031940605457165
GO:0047840	Molecular_Functions	dCTP diphosphatase activity	35.7837	0.003591551330633676
GO:2001059	Biological_Processes	D-tagatose 6-phosphate catabolic process	35.5693	0.003570032353968661
GO:0015829	Biological_Processes	valine transport	35.5478	0.0035678744342004815
GO:0070206	Biological_Processes	protein trimerization	35.4907	0.0035621434007696404
GO:0005384	Molecular_Functions	manganese ion transmembrane transporter activity	35.4757	0.00356063787534998
GO:0009225	Biological_Processes	nucleotide-sugar metabolic process	35.4485	0.0035579078559223295
GO:0006886	Biological_Processes	intracellular protein transport	35.4471	0.0035577673402164937
GO:0071934	Biological_Processes	thiamine transmembrane transport	35.3612	0.0035491456979799044
GO:0050401	Molecular_Functions	xylonate dehydratase activity	35.3469	0.0035477104304131616
GO:0015753	Biological_Processes	D-xylose transmembrane transport	35.2748	0.0035404738715626603
GO:0071702	Biological_Processes	organic substance transport	35.263	0.0035392895248991937
GO:0043333	Molecular_Functions	2-octaprenyl-6-methoxy-1,4-benzoquinone methylase activity	35.2465	0.0035376334469375673
GO:0061595	Molecular_Functions	6-deoxy-6-sulfofructose-1-phosphate aldolase activity	35.226	0.003535575895530698
GO:0009243	Biological_Processes	O antigen biosynthetic process	34.9738	0.003510262994808139
GO:0052856	Molecular_Functions	NADHX epimerase activity	34.958	0.003508677174699431
GO:0050565	Molecular_Functions	aerobactin synthase activity	34.9448	0.0035073523123301297
GO:0016672	Molecular_Functions	oxidoreductase activity, acting on a sulfur group of donors, quinone or similar compound as acceptor	34.7874	0.003491554332259825
GO:0005976	Biological_Processes	polysaccharide metabolic process	34.6991	0.003482691805956091
GO:2001061	Biological_Processes	D-glycero-D-manno-heptose 7-phosphate biosynthetic process	34.4833	0.0034610323135852417
GO:0045272	Cellular_Components	plasma membrane respiratory chain complex I	34.4228	0.0034549600277259448
GO:0018378	Biological_Processes	cytochrome c-heme linkage via heme-L-cysteine	34.3514	0.0034477937267283604
GO:0071424	Molecular_Functions	rRNA (cytosine-N4-)-methyltransferase activity	34.3312	0.0034457662858298848
GO:1902021	Biological_Processes	regulation of bacterial-type flagellum-dependent cell motility	34.2085	0.0034334510878970617
GO:0042888	Molecular_Functions	molybdenum ion transmembrane transporter activity	34.1355	0.0034261241975213808
GO:0000967	Biological_Processes	rRNA 5'-end processing	34.0857	0.003421125853128108
GO:0006208	Biological_Processes	pyrimidine nucleobase catabolic process	34.0476	0.00341730181856217
GO:0035442	Biological_Processes	dipeptide transmembrane transport	34.0398	0.0034165189453439463
GO:0004477	Molecular_Functions	methenyltetrahydrofolate cyclohydrolase activity	33.6899	0.003381400055721333
GO:0042602	Molecular_Functions	riboflavin reductase (NADPH) activity	33.6813	0.003380536887814061
GO:0030632	Biological_Processes	D-alanine biosynthetic process	33.6132	0.003373701802408802
GO:0043885	Molecular_Functions	carbon-monoxide dehydrogenase (ferredoxin) activity	33.5595	0.0033683120214064175
GO:0044262	Biological_Processes	cellular carbohydrate metabolic process	33.4999	0.0033623300670722997
GO:0015620	Molecular_Functions	ferric-enterobactin transmembrane transporter activity	33.4361	0.003355926565620678
GO:0015685	Biological_Processes	ferric-enterobactin import into cell	33.4361	0.003355926565620678
GO:0051224	Biological_Processes	negative regulation of protein transport	33.2967	0.0033419352160539663
GO:0016655	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	33.2242	0.0033346585098589406
GO:0046685	Biological_Processes	response to arsenic-containing substance	33.158	0.003328014124340172
GO:0015087	Molecular_Functions	cobalt ion transmembrane transporter activity	33.1288	0.003325083368189899
GO:0015796	Biological_Processes	galactitol transport	33.126	0.003324802336778229
GO:0090584	Molecular_Functions	protein-phosphocysteine-galactitol-phosphotransferase system transporter activity	33.126	0.003324802336778229
GO:0043024	Molecular_Functions	ribosomal small subunit binding	33.0944	0.003321630696560811
GO:0030428	Cellular_Components	cell septum	33.0754	0.003319723697695908
GO:0032506	Biological_Processes	cytokinetic process	33.0754	0.003319723697695908
GO:0008272	Biological_Processes	sulfate transport	33.0705	0.003319231892725486
GO:0030490	Biological_Processes	maturation of SSU-rRNA	33.0679	0.0033189709349860782
GO:0009392	Molecular_Functions	N-acetyl-anhydromuramoyl-L-alanine amidase activity	33.0514	0.0033173148570244514
GO:0047456	Molecular_Functions	2-methylisocitrate dehydratase activity	33.0391	0.003316080326180329
GO:0015386	Molecular_Functions	potassium:proton antiporter activity	33.0201	0.0033141733273154266
GO:0030488	Biological_Processes	tRNA methylation	32.858	0.0032979036159469614
GO:0008375	Molecular_Functions	acetylglucosaminyltransferase activity	32.5771	0.003269710143254787
GO:0017168	Molecular_Functions	5-oxoprolinase (ATP-hydrolyzing) activity	32.5449	0.003266478282020582
GO:0070006	Molecular_Functions	metalloaminopeptidase activity	32.54	0.003265986477050159
GO:0045717	Biological_Processes	negative regulation of fatty acid biosynthetic process	32.1433	0.0032261703481182053
GO:0008678	Molecular_Functions	2-deoxy-D-gluconate 3-dehydrogenase activity	32.1373	0.0032255681379503415
