Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
5.4.99.23	23S rRNA pseudouridine(1911/1915/1917) synthase	515.392	0.051539194959982125
3.1.3.18	Phosphoglycolate phosphatase	515.258	0.051525794961292504
2.7.7.60	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	514.276	0.051427594970895475
2.7.8.26	Adenosylcobinamide-GDP ribazoletransferase	511.156	0.05111559500140596
2.7.1.21	Thymidine kinase	510.333	0.051033295009454076
2.1.1.207	tRNA (cytidine(34)-2'-O)-methyltransferase	508.455	0.05084549502781903
2.4.2.21	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase	506.05	0.05060499505133753
2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	504.498	0.050449795066514536
1.18.1.2	Ferredoxin--NADP(+) reductase	503.479	0.05034789507647933
3.1.3.25	Inositol-phosphate phosphatase	503.444	0.050344395076821605
2.3.1.251	Lipid IV(A) palmitoyltransferase	500.412	0.05004119510647152
1.1.1.282	Quinate/shikimate dehydrogenase	496.848	0.04968479514132388
2.7.1.6	Galactokinase	496.64	0.049663995143357904
2.6.1.83	LL-diaminopimelate aminotransferase	495.299	0.04952989515647154
2.7.1.156	Adenosylcobinamide kinase	493.411	0.0493410951749343
5.4.99.12	tRNA pseudouridine(38-40) synthase	493.035	0.0493034951786112
2.8.1.10	Thiazole synthase	492.775	0.049277495181153735
3.1.1.45	Carboxymethylenebutenolidase	492.619	0.04926189518267926
4.2.1.10	3-dehydroquinate dehydratase	492.149	0.04921489518727539
4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	488.144	0.04881439522644028
2.4.1.230	Kojibiose phosphorylase	487.914	0.04879139522868945
6.3.4.21	Nicotinate phosphoribosyltransferase	487.805	0.04878049522975536
2.5.1.55	3-deoxy-8-phosphooctulonate synthase	487.212	0.04872119523555431
2.7.1.39	Homoserine kinase	483.616	0.04836159527071959
1.5.5.1	Electron-transferring-flavoprotein dehydrogenase	482.503	0.048250295281603614
4.3.2.3	Ureidoglycolate lyase	479.312	0.04793119531280841
2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	476.509	0.04765089534021894
2.7.7.77	Molybdenum cofactor guanylyltransferase	475.742	0.047574195347719436
4.2.1.19	Imidazoleglycerol-phosphate dehydratase	474.445	0.047444495360402794
2.7.9.3	Selenide, water dikinase	472.3	0.047229995381378745
3.5.3.23	N-succinylarginine dihydrolase	469.682	0.04696819540698017
2.3.3.1	Citrate (Si)-synthase	469.004	0.046900395413610324
1.2.1.2	Transferred entry 1.17.1.9	463.098	0.046309795471365094
3.5.4.19	Phosphoribosyl-AMP cyclohydrolase	462.335	0.04623349547882647
4.1.3.39	4-hydroxy-2-oxovalerate aldolase	454.748	0.04547479555301974
2.3.1.79	Maltose O-acetyltransferase	454.604	0.04546039555442791
3.6.3.41	Transferred entry 7.6.2.5	454.339	0.04543389555701935
1.5.1.5	Methylenetetrahydrofolate dehydrogenase (NADP(+))	453.99	0.04539899556043222
3.5.4.9	Methenyltetrahydrofolate cyclohydrolase	452.954	0.04529539557056326
2.1.1.193	16S rRNA (uracil(1498)-N(3))-methyltransferase	450.008	0.04500079559937219
4.4.1.21	S-ribosylhomocysteine lyase	447.783	0.04477829562113047
2.7.1.202	Protein-N(pi)-phosphohistidine--D-fructose phosphotransferase	447.578	0.04475779562313516
1.3.5.1	Succinate dehydrogenase (quinone)	447.347	0.0447346956253941
1.1.1.292	1,5-anhydro-D-fructose reductase (1,5-anhydro-D-mannitol-forming)	445.772	0.04457719564079603
2.5.1.90	All-trans-octaprenyl-diphosphate synthase	445.458	0.04454579564386664
3.1.21.7	Deoxyribonuclease V	444.26	0.044425995655581876
3.1.3.48	Protein-tyrosine-phosphatase	441.388	0.04413879568366716
1.3.3.4	Protoporphyrinogen oxidase	437.947	0.0437946957173167
3.5.1.94	Gamma-glutamyl-gamma-aminobutyrate hydrolase	435.887	0.043588695737461436
4.3.3.7	4-hydroxy-tetrahydrodipicolinate synthase	431.712	0.04317119577828876
2.1.1.187	23S rRNA (guanine(745)-N(1))-methyltransferase	429.262	0.042926195802247304
4.3.2.10	Imidazole glycerol-phosphate synthase	427.69	0.04276899581761989
4.4.1.5	Lactoylglutathione lyase	425.993	0.04259929583421485
2.3.2.6	Lysine/arginine leucyltransferase	424.138	0.04241379585235489
2.3.1.109	Arginine N-succinyltransferase	423.671	0.042367095856921694
2.4.2.15	Guanosine phosphorylase	423.609	0.04236089585752799
2.4.2.2	Pyrimidine-nucleoside phosphorylase	423.609	0.04236089585752799
5.1.2.3	3-hydroxybutyryl-CoA epimerase	422.378	0.042237795869565935
2.7.1.100	S-methyl-5-thioribose kinase	421.952	0.042195195873731786
3.1.1.96	D-aminoacyl-tRNA deacylase	421.558	0.042155795877584716
4.2.3.5	Chorismate synthase	421.493	0.042149295878220354
4.1.1.41	Transferred entry 7.2.4.3	420.657	0.04206569588639559
1.2.1.77	3,4-dehydroadipyl-CoA semialdehyde dehydrogenase (NADP(+))	416.387	0.04163869592815192
1.20.4.1	Arsenate reductase (glutaredoxin)	414.658	0.04146579594505981
2.7.7.61	Citrate lyase holo-[acyl-carrier protein] synthase	412.812	0.04128119596311184
3.7.1.14	2-hydroxy-6-oxonona-2,4-dienedioate hydrolase	412.733	0.041273295963884384
4.2.1.130	D-lactate dehydratase	412.182	0.04121819596927261
3.2.1.54	Cyclomaltodextrinase	409.585	0.04095849599466867
2.1.1.177	23S rRNA (pseudouridine(1915)-N(3))-methyltransferase	408.078	0.04080779600940562
1.8.4.12	Peptide-methionine (R)-S-oxide reductase	405.717	0.04057169603249384
3.1.3.73	Adenosylcobalamin/alpha-ribazole phosphatase	405.235	0.04052349603720732
2.7.1.59	N-acetylglucosamine kinase	404.879	0.04048789604068864
4.1.3.38	Aminodeoxychorismate lyase	403.991	0.04039909604937239
3.5.4.4	Adenosine deaminase	401.777	0.040177696071023096
3.1.4.16	2',3'-cyclic-nucleotide 2'-phosphodiesterase	397.44	0.03974399611343461
2.1.1.64	3-demethylubiquinol 3-O-methyltransferase	395.409	0.03954089613329576
4.3.2.7	Glutathione-specific gamma-glutamylcyclotransferase	394.932	0.039493196137960346
1.3.1.87	3-(cis-5,6-dihydroxycyclohexa-1,3-dien-1-yl)propanoate dehydrogenase	394.163	0.039416296145480395
5.4.99.18	5-(carboxyamino)imidazole ribonucleotide mutase	392.84	0.03928399615841801
2.7.1.50	Hydroxyethylthiazole kinase	391.763	0.039176296168949985
2.3.1.267	[Ribosomal protein S5]-alanine N-acetyltransferase	389.202	0.038920196193994006
1.3.98.1	Dihydroorotate oxidase (fumarate)	386.078	0.0386077962245436
4.1.3.16	4-hydroxy-2-oxoglutarate aldolase	385.327	0.03853269623188763
3.2.1.10	Oligo-1,6-glucosidase	384.511	0.0384510962398673
2.4.1.212	Hyaluronan synthase	381.641	0.038164096267933025
3.2.2.28	Double-stranded uracil-DNA glycosylase	381.458	0.03814579626972258
5.4.99.26	tRNA pseudouridine(65) synthase	380.862	0.03808619627555086
1.2.1.3	Aldehyde dehydrogenase (NAD(+))	378.628	0.037862796297397146
6.3.3.2	5-formyltetrahydrofolate cyclo-ligase	373.035	0.03730349635209109
5.4.99.19	16S rRNA pseudouridine(516) synthase	373.021	0.03730209635222799
3.2.2.21	DNA-3-methyladenine glycosylase II	371.064	0.0371063963713655
2.7.1.176	UDP-N-acetylglucosamine kinase	370.415	0.03704149637771207
1.1.1.132	GDP-mannose 6-dehydrogenase	369.59	0.036958996385779735
5.1.3.24	N-acetylneuraminate epimerase	367.634	0.036763396404907465
3.5.1.96	Succinylglutamate desuccinylase	366.144	0.03661439641947817
5.4.99.20	23S rRNA pseudouridine(2457) synthase	362.123	0.036212296458799524
1.1.1.8	Glycerol-3-phosphate dehydrogenase (NAD(+))	361.951	0.03619509646048151
1.16.3.1	Ferroxidase	360.575	0.03605749647393741
2.5.1.141	Heme o synthase	360.427	0.03604269647538471
5.1.3.9	N-acylglucosamine-6-phosphate 2-epimerase	358.36	0.0358359964955979
3.6.3.30	Transferred entry 7.2.2.7	355.332	0.035533196525208706
3.1.4.17	3',5'-cyclic-nucleotide phosphodiesterase	350.845	0.03508449656908708
3.2.1.135	Neopullulanase	347.669	0.034766896600145175
2.3.1.157	Glucosamine-1-phosphate N-acetyltransferase	347.641	0.034764096600418994
3.4.23.51	HycI peptidase	344.259	0.03442589663349156
3.2.1.98	Glucan 1,4-alpha-maltohexaosidase	342.052	0.034205196655073815
3.1.3.12	Trehalose-phosphatase	340.405	0.034040496671179823
1.4.3.21	Primary-amine oxidase	337.098	0.03370979670351898
3.1.3.15	Histidinol-phosphatase	336.821	0.033682096706227765
3.1.26.5	Ribonuclease P	335.643	0.03356429671774742
3.1.21.4	Type II site-specific deoxyribonuclease	334.93	0.033492996724719844
2.7.1.95	Kanamycin kinase	332.507	0.03325069674841436
2.5.1.129	Flavin prenyltransferase	331.705	0.03317049675625712
1.8.4.14	L-methionine (R)-S-oxide reductase	330.805	0.03308049676505822
4.3.99.3	7-carboxy-7-deazaguanine synthase	329.845	0.03298449677444606
2.5.1.3	Thiamine phosphate synthase	322.77	0.03227699684363247
3.5.4.42	N-isopropylammelide isopropylaminohydrolase	322.479	0.03224789684647816
4.6.1.17	Cyclic pyranopterin monophosphate synthase	320.041	0.03200409687031936
1.2.7.1	Pyruvate synthase	317.459	0.03174589689556874
2.7.1.89	Thiamine kinase	316.46	0.03164599690533795
3.4.13.22	D-Ala-D-Ala dipeptidase	307.449	0.030744896993456523
1.2.98.1	Formaldehyde dismutase	304.721	0.030472097020133627
1.5.1.38	FMN reductase (NADPH)	304.011	0.030401097027076718
1.1.1.291	2-hydroxymethylglutarate dehydrogenase	303.878	0.030387797028377322
1.3.1.9	Enoyl-[acyl-carrier-protein] reductase (NADH)	298.106	0.029810597084821703
2.7.4.9	dTMP kinase	294.504	0.029450397120045664
3.1.3.89	5'-deoxynucleotidase	288.441	0.028844097179335733
2.8.3.8	Acetate CoA-transferase	287.089	0.02870889719255694
4.1.2.21	2-dehydro-3-deoxy-6-phosphogalactonate aldolase	287.023	0.02870229719320236
2.7.7.72	CCA tRNA nucleotidyltransferase	283.262	0.028326197229981167
2.8.1.12	Molybdopterin synthase	282.361	0.028236097238792047
2.7.6.3	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	281.608	0.028160797246155635
3.6.3.29	Transferred entry 7.3.2.5	274.57	0.02745699731498023
4.2.1.47	GDP-mannose 4,6-dehydratase	272.786	0.027278597332425963
3.6.1.31	Phosphoribosyl-ATP diphosphatase	272.023	0.02720229733988734
2.1.3.15	Acetyl-CoA carboxytransferase	266.948	0.026694797389515756
3.5.1.100	(R)-amidase	260.803	0.026080297449607708
1.5.1.42	FMN reductase (NADH)	259.539	0.025953897461968363
5.3.1.23	S-methyl-5-thioribose-1-phosphate isomerase	258.843	0.02588429746877455
1.14.14.51	(S)-limonene 6-monooxygenase	257.838	0.025783797478602443
4.1.2.50	6-carboxytetrahydropterin synthase	255.213	0.025521297504272317
5.4.99.22	23S rRNA pseudouridine(2605) synthase	253.438	0.025343797521630036
3.5.4.33	tRNA(adenine(34)) deaminase	250.856	0.025085597546879414
2.1.1.201	2-methoxy-6-polyprenyl-1,4-benzoquinol methylase	250.207	0.025020697553225984
6.2.1.27	4-hydroxybenzoate--CoA ligase	248.545	0.02485449756947868
3.1.1.11	Pectinesterase	247.722	0.024772197577526793
5.3.3.8	Delta(3)-Delta(2)-enoyl-CoA isomerase	246.934	0.02469339758523265
2.7.1.45	2-dehydro-3-deoxygluconokinase	246.521	0.024652097589271373
5.4.2.12	Phosphoglycerate mutase (2,3-diphosphoglycerate-independent)	244.709	0.02447089760699092
4.1.99.22	GTP 3',8-cyclase	243.352	0.024335197620261022
2.1.1.222	2-polyprenyl-6-hydroxyphenol methylase	240.642	0.024064197646762108
3.5.2.17	Hydroxyisourate hydrolase	240.223	0.02402229765085951
2.7.7.58	(2,3-dihydroxybenzoyl)adenylate synthase	239.189	0.023918897660970995
3.5.4.10	IMP cyclohydrolase	238.372	0.023837197668960437
4.2.1.104	Cyanase	238.006	0.02380059767253955
3.1.4.58	RNA 2',3'-cyclic 3'-phosphodiesterase	234.087	0.023408697710863447
4.1.2.28	2-dehydro-3-deoxy-D-pentonate aldolase	233.139	0.023313897720133942
2.1.1.170	16S rRNA (guanine(527)-N(7))-methyltransferase	231.418	0.023141797736963596
2.7.4.23	Ribose 1,5-bisphosphate phosphokinase	229.067	0.022906697759954023
2.1.1.197	Malonyl-[acyl-carrier protein] O-methyltransferase	224.507	0.022450697804546258
3.5.1.77	N-carbamoyl-D-amino-acid hydrolase	224.365	0.022436497805934878
2.7.1.180	FAD:protein FMN transferase	223.991	0.022399097809592223
4.1.1.21	Phosphoribosylaminoimidazole carboxylase	221.397	0.022139697834958946
3.4.11.6	Aminopeptidase B	220.533	0.022053297843408
1.1.1.298	3-hydroxypropionate dehydrogenase (NADP(+))	219.14	0.021913997857030146
5.3.1.24	Phosphoribosylanthranilate isomerase	217.26	0.021725997875414665
3.5.1.124	Protein deglycase	215.507	0.02155069789255725
1.1.1.81	Hydroxypyruvate reductase	212.916	0.021291597917894634
4.2.1.113	o-succinylbenzoate synthase	211.903	0.021190297927800764
1.1.1.193	5-amino-6-(5-phosphoribosylamino)uracil reductase	208.536	0.020853597960726653
3.6.1.12	dCTP diphosphatase	207.069	0.02070689797507244
4.1.2.57	Sulfofructosephosphate aldolase	203.841	0.020384098006639054
1.1.99.14	Glycolate dehydrogenase	203.67	0.020366998008311262
5.1.99.6	NAD(P)H-hydrate epimerase	202.29	0.02022899802180628
1.2.7.4	Anaerobic carbon-monoxide dehydrogenase	194.198	0.019419798100937944
4.2.1.99	2-methylisocitrate dehydratase	191.186	0.019118598130392288
5.4.99.5	Chorismate mutase	187.622	0.01876219816524464
5.3.3.14	Trans-2-decenoyl-[acyl-carrier-protein] isomerase	185.088	0.01850879819002462
3.4.24.75	Lysostaphin	182.479	0.018247898215538034
1.14.13.107	Limonene 1,2-monooxygenase	181.087	0.018108698229150396
1.7.1.15	Nitrite reductase (NADH)	179.907	0.017990698240689617
6.2.1.20	Long-chain-fatty-acid--[acyl-carrier-protein] ligase	178.952	0.01789519825002856
3.1.3.74	Pyridoxal phosphatase	178.302	0.01783019825638491
1.97.1.9	Selenate reductase	176.515	0.017651498273859978
4.99.1.4	Sirohydrochlorin ferrochelatase	168.913	0.016891298348199933
3.1.7.2	Guanosine-3',5'-bis(diphosphate) 3'-diphosphatase	168.573	0.01685729835152479
1.3.99.1	Deleted entry	167.127	0.016712698365665225
6.3.2.5	Phosphopantothenate--cysteine ligase (CTP)	165.546	0.016554598381125822
4.2.2.n2	Peptidoglycan lytic endotransglycosylase	165.261	0.016526098383912835
4.1.1.112	Oxaloacetate decarboxylase	165.101	0.016510098385477474
4.1.3.17	4-hydroxy-4-methyl-2-oxoglutarate aldolase	165.101	0.016510098385477474
2.6.1.2	Alanine transaminase	164.765	0.01647649838876322
7.3.2.2	ABC-type phosphonate transporter	164.379	0.01643789839253791
4.2.1.85	Dimethylmaleate hydratase	163.825	0.01638249839795548
2.8.4.4	[Ribosomal protein S12] (aspartate(89)-C(3))-methylthiotransferase	162.111	0.01621109841471668
2.7.7.2	FAD synthase	159.655	0.015965498438733905
2.1.1.298	Ribosomal protein L3 N(5)-glutamine methyltransferase	157.439	0.015743898460404165
3.1.4.53	3',5'-cyclic-AMP phosphodiesterase	156.531	0.015653098469283498
2.7.7.70	D-glycero-beta-D-manno-heptose 1-phosphate adenylyltransferase	154.289	0.015428898491208013
1.3.1.91	tRNA-dihydrouridine(20) synthase (NAD(P)(+))	154.202	0.015420198492058787
2.7.1.121	Phosphoenolpyruvate--glycerone phosphotransferase	153.288	0.015328798500996794
3.5.1.44	Protein-glutamine glutaminase	152.7	0.015269998506746842
1.2.99.6	Carboxylate reductase	150.91	0.015090998524251251
2.4.1.187	mannosaminyltransferase	149.173	0.014917298541237373
1.3.1.12	Prephenate dehydrogenase	148.84	0.01488399854449378
1.14.12.1	Anthranilate 1,2-dioxygenase (deaminating, decarboxylating)	148.724	0.014872398545628144
1.3.1.2	Dihydropyrimidine dehydrogenase (NADP(+))	146.587	0.014658698566525866
2.7.1.167	D-glycero-beta-D-manno-heptose-7-phosphate kinase	144.73	0.014472998584685466
3.5.1.n3	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase	144.477	0.014447698587159554
3.4.23.43	Prepilin peptidase	143.965	0.0143964985921664
2.3.1.242	Kdo(2)-lipid IV(A) palmitoleoyltransferase	143.619	0.014361898595549935
3.6.5.n1	Elongation factor 4	139.583	0.013958298635017975
6.3.1.8	Glutathionylspermidine synthase	139.169	0.013916898639066482
2.6.1.17	Succinyldiaminopimelate transaminase	138.471	0.013847098645892222
2.3.1.n5	transferring)	137.995	0.013799498650547026
4.4.1.13	Cysteine-S-conjugate beta-lyase	137.616	0.013761598654253268
1.1.1.305	UDP-glucuronic acid oxidase (UDP-4-keto-hexauronic acid decarboxylating)	136.095	0.013609498669127123
2.1.2.13	UDP-4-amino-4-deoxy-L-arabinose formyltransferase	136.095	0.013609498669127123
1.7.5.1	Nitrate reductase (quinone)	135.574	0.013557398674221984
2.7.8.37	Alpha-D-ribose 1-methylphosphonate 5-triphosphate synthase	135.323	0.013532298676676512
2.3.1.266	[Ribosomal protein S18]-alanine N-acetyltransferase	135.094	0.013509398678915902
3.6.1.66	XTP/dITP diphosphatase	135.001	0.013500098679825349
3.1.1.2	Arylesterase	132.964	0.013296398699745169
1.3.7.8	Benzoyl-CoA reductase	128.542	0.012854198742987903
1.1.1.271	GDP-L-fucose synthase	127.344	0.012734398754703143
2.7.1.56	1-phosphofructokinase	126.772	0.01267719876029673
3.5.1.14	N-acyl-aliphatic-L-amino acid amidohydrolase	126.684	0.012668398761157284
5.4.2.8	Phosphomannomutase	126.527	0.012652698762692587
2.1.1.297	Peptide chain release factor N(5)-glutamine methyltransferase	126.082	0.01260819876704424
1.14.13.239	Carnitine monooxygenase	126.003	0.012600298767816782
1.7.99.1	Hydroxylamine reductase	124.447	0.012444698783032905
3.1.1.4	Phospholipase A(2)	123.666	0.012366598790670301
2.4.1.44	Lipopolysaccharide 3-alpha-galactosyltransferase	123.157	0.012315698795647813
4.2.1.82	Xylonate dehydratase	122.793	0.01227929879920737
1.17.99.6	Epoxyqueuosine reductase	122.313	0.012231298803901287
2.7.1.184	Sulfofructose kinase	119.91	0.011990998827400224
1.7.1.1	Nitrate reductase (NADH)	118.784	0.011878398838411377
3.1.3.104	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase	117.543	0.011754298850547113
3.1.3.22	Mannitol-1-phosphatase	117.296	0.011729598852962528
3.1.3.50	Sorbitol-6-phosphatase	117.296	0.011729598852962528
4.2.3.12	6-pyruvoyltetrahydropterin synthase	116.164	0.011616398864032353
3.8.1.7	4-chlorobenzoyl-CoA dehalogenase	115.905	0.011590498866565114
3.1.2.14	Oleoyl-[acyl-carrier-protein] hydrolase	115.582	0.01155819886972373
4.2.1.136	ADP-dependent NAD(P)H-hydrate dehydratase	115.204	0.011520398873420191
1.1.1.218	Morphine 6-dehydrogenase	114.804	0.011480398877331792
1.4.3.19	Glycine oxidase	112.496	0.011249598899901722
4.4.1.28	L-cysteine desulfidase	112.16	0.011215998903187465
2.1.1.266	23S rRNA (adenine(2030)-N(6))-methyltransferase	111.094	0.011109398913611878
2.4.1.57	Transferred entry 2.4.1.345	111.031	0.011103098914227956
1.14.99.46	Pyrimidine monooxygenase	110.296	0.011029598921415522
1.12.7.2	Ferredoxin hydrogenase	109.976	0.0109975989245448
2.7.7.n1	Protein adenylyltransferase	109.018	0.010901798933913081
2.8.4.3	tRNA-2-methylthio-N(6)-dimethylallyladenosine synthase	108.225	0.010822498941667827
1.1.1.373	Sulfolactaldehyde 3-reductase	107.688	0.010768798946919149
3.5.4.26	Diaminohydroxyphosphoribosylaminopyrimidine deaminase	107.25	0.01072499895120235
3.5.99.10	2-iminobutanoate/2-iminopropanoate deaminase	105.651	0.01056509896683897
6.3.2.39	Aerobactin synthase	105.493	0.010549298968384052
3.1.2.2	Palmitoyl-CoA hydrolase	104.734	0.010473398975806313
3.2.1.80	Fructan beta-fructosidase	104.542	0.01045419897768388
1.13.11.27	4-hydroxyphenylpyruvate dioxygenase	103.77	0.010376998985233267
3.1.26.11	Ribonuclease Z	103.618	0.010361798986719675
1.19.1.1	Flavodoxin--NADP(+) reductase	101.771	0.010177099004781488
2.7.1.197	Protein-N(pi)-phosphohistidine--D-mannitol phosphotransferase	100.634	0.010063399015900209
4.4.1.16	Selenocysteine lyase	100.431	0.010043099017885344
2.7.1.165	Glycerate 2-kinase	99.3733	0.009937329028228593
1.7.1.6	Azobenzene reductase	98.5603	0.009856029036178918
1.5.5.2	Proline dehydrogenase	97.7127	0.009771269044467599
3.6.3.36	Transferred entry 7.6.2.7	97.5883	0.009758829045684106
4.1.2.14	2-dehydro-3-deoxy-phosphogluconate aldolase	97.5322	0.009753219046232709
2.3.1.50	Serine C-palmitoyltransferase	97.4943	0.009749429046603331
2.6.1.66	Valine--pyruvate transaminase	96.9117	0.009691169052300577
5.1.3.13	dTDP-4-dehydrorhamnose 3,5-epimerase	96.8515	0.009685149052889273
6.3.2.38	N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase	96.7211	0.009672109054164454
1.3.8.1	Short-chain acyl-CoA dehydrogenase	96.2943	0.009629429058338131
7.3.2.1	ABC-type phosphate transporter	96.2514	0.009625139058757651
3.5.1.42	Nicotinamide-nucleotide amidase	96.1039	0.009610389060200052
1.1.1.125	2-deoxy-D-gluconate 3-dehydrogenase	95.9118	0.0095911790620786
5.3.1.31	Sulfoquinovose isomerase	95.5454	0.009554539065661623
2.8.3.9	Butyrate--acetoacetate CoA-transferase	95.3886	0.00953885906719497
2.8.3.5	3-oxoacid CoA-transferase	95.2238	0.00952237906880655
7.3.2.5	ABC-type molybdate transporter	94.8881	0.009488809072089358
2.7.1.200	Protein-N(pi)-phosphohistidine--galactitol phosphotransferase	94.4771	0.009447709076108528
2.3.3.16	Citrate synthase (unknown stereospecificity)	94.1943	0.009419429078874029
3.5.1.105	Chitin disaccharide deacetylase	93.4647	0.009346469086008787
2.3.1.243	Lauroyl-Kdo(2)-lipid IV(A) myristoyltransferase	93.3117	0.009331169087504974
3.2.1.196	Limit dextrin alpha-1,6-maltotetraose-hydrolase	93.2785	0.009327849087829635
1.2.1.76	Succinate-semialdehyde dehydrogenase (acetylating)	93.2151	0.009321509088449625
1.8.5.7	Glutathionyl-hydroquinone reductase	91.1413	0.009114129108729312
1.3.1.84	Acrylyl-CoA reductase (NADPH)	90.9212	0.009092119110881671
1.1.1.47	Glucose 1-dehydrogenase (NAD(P)(+))	90.2286	0.009022859117654606
2.3.1.53	Phenylalanine N-acetyltransferase	89.7623	0.008976229122214551
7.1.1.1	Proton-translocating NAD(P)(+) transhydrogenase	88.9434	0.008894339130222575
6.3.2.14	Enterobactin synthase	88.4665	0.008846649134886178
1.2.1.46	Formaldehyde dehydrogenase	87.6159	0.008761589143204195
2.7.7.76	Molybdenum cofactor cytidylyltransferase	87.181	0.008718099147457083
1.5.1.41	Riboflavin reductase (NAD(P)H)	85.7354	0.008573539161593605
3.6.1.65	(d)CTP diphosphatase	85.5217	0.008552169163683376
3.1.8.1	Aryldialkylphosphatase	84.8791	0.008487909169967361
5.4.99.29	23S rRNA pseudouridine(746) synthase	83.0086	0.008300859188258979
4.2.1.109	Methylthioribulose 1-phosphate dehydratase	81.7528	0.008175279200539445
3.1.2.28	1,4-dihydroxy-2-naphthoyl-CoA hydrolase	80.9404	0.008094039208483905
4.1.2.53	2-keto-3-deoxy-L-rhamnonate aldolase	80.7451	0.008074509210393741
3.5.1.110	Peroxyureidoacrylate/ureidoacrylate amidohydrolase	79.6229	0.007962289221367736
3.6.1.67	Dihydroneopterin triphosphate diphosphatase	78.7312	0.007873119230087669
1.6.99.5	Transferred entry 1.6.5.11	78.5565	0.00785564923179606
2.7.4.29	Kdo(2)-lipid A phosphotransferase	77.6314	0.007763139240842612
2.3.1.94	6-deoxyerythronolide-B synthase	77.4993	0.007749929242134419
2.8.3.10	Citrate CoA-transferase	76.5023	0.007650229251884081
2.7.1.218	Fructoselysine 6-kinase	76.4456	0.007644559252438549
2.7.1.194	Protein-N(pi)-phosphohistidine--L-ascorbate phosphotransferase	75.4099	0.007540989262566659
3.4.11.10	Bacterial leucyl aminopeptidase	74.4515	0.007445149271938851
7.1.2.2	H(+)-transporting two-sector ATPase	74.095	0.007409499275425065
1.14.13.48	Transferred entry 1.14.14.51	73.4664	0.007346639281572143
2.1.1.265	Tellurite methyltransferase	72.7861	0.0072786092882247974
3.6.1.15	Nucleoside-triphosphate phosphatase	72.4241	0.007242409291764794
3.5.1.3	Omega-amidase	72.0875	0.007208749295056407
2.3.1.210	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	72.0272	0.007202719295646078
3.2.1.199	Sulfoquinovosidase	71.8	0.007179999297867868
3.1.3.82	D-glycero-beta-D-manno-heptose 1,7-bisphosphate 7-phosphatase	71.5528	0.007155279300285237
2.6.1.107	Beta-methylphenylalanine transaminase	70.992	0.007099199305769298
3.2.1.14	Chitinase	70.9605	0.007096049306077337
2.7.7.1	Nicotinamide-nucleotide adenylyltransferase	69.086	0.006908599324408071
1.1.1.346	2,5-didehydrogluconate reductase (2-dehydro-L-gulonate-forming)	68.3966	0.006839659331149714
1.1.1.414	L-galactonate 5-dehydrogenase	68.345	0.00683449933165431
4.1.1.104	3-dehydro-4-phosphotetronate decarboxylase	68.3006	0.006830059332088497
5.1.3.41	Fructoselysine 3-epimerase	67.8629	0.0067862893363687645
1.17.7.3	(E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase (flavodoxin)	67.0677	0.0067067693441450246
1.14.12.18	Biphenyl 2,3-dioxygenase	66.9558	0.006695579345239294
3.1.3.97	3',5'-nucleoside bisphosphate phosphatase	66.5209	0.006652089349492182
5.1.99.8	7,8-dihydroneopterin epimerase	66.1655	0.006616549352967637
3.1.3.68	2-deoxyglucose-6-phosphatase	65.8034	0.006580339356508613
2.4.1.325	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	65.0358	0.0065035793640149725
6.2.1.48	Carnitine--CoA ligase	63.0916	0.0063091593830273025
2.4.1.11	Glycogen(starch) synthase	63.0755	0.006307549383184744
1.18.1.1	Rubredoxin--NAD(+) reductase	63.0029	0.0063002893838947
7.2.1.1	NADH:ubiquinone reductase (Na(+)-transporting)	62.6441	0.006264409387403406
3.6.3.5	Transferred entry 7.2.2.12	62.1367	0.0062136693923652685
1.2.1.21	Glycolaldehyde dehydrogenase	61.9576	0.006195759394116688
7.1.1.3	Ubiquinol oxidase (H(+)-transporting)	61.3168	0.006131679400383071
3.6.1.25	Triphosphatase	58.9614	0.005896139423416525
3.2.1.20	Alpha-glucosidase	58.8644	0.005886439424365088
4.1.1.98	4-hydroxy-3-polyprenylbenzoate decarboxylase	58.5817	0.005858169427129611
7.6.2.2	ABC-type xenobiotic transporter	57.2351	0.0057235094402980115
7.1.1.7	Ubiquinol oxidase (electrogenic, proton-motive force generating)	56.8819	0.005688189443751954
2.3.1.241	Kdo(2)-lipid IV(A) lauroyltransferase	55.9606	0.005596059452761345
1.1.1.30	3-hydroxybutyrate dehydrogenase	55.6521	0.005565209455778167
2.5.1.1	Dimethylallyltranstransferase	54.5914	0.005459139466150751
2.5.1.29	Geranylgeranyl diphosphate synthase	54.5914	0.005459139466150751
