Enzyme ID	Name	Copies per Million (CPM)	Relative Abundance
2.1.1.34	tRNA (guanosine(18)-2'-O)-methyltransferase	39.3089	0.003930889749759554
3.5.4.12	dCMP deaminase	39.1983	0.003919829750463634
5.4.3.8	Glutamate-1-semialdehyde 2,1-aminomutase	38.6948	0.003869479753668915
2.7.1.130	Tetraacyldisaccharide 4'-kinase	38.6327	0.0038632697540642432
5.4.99.13	Isobutyryl-CoA mutase	38.3538	0.0038353797558397205
4.1.1.49	Phosphoenolpyruvate carboxykinase (ATP)	38.0445	0.003804449757808724
2.7.1.170	Anhydro-N-acetylmuramic acid kinase	37.566	0.003756599760854855
4.2.1.2	Fumarate hydratase	37.2687	0.003726869762747467
1.16.3.2	Bacterial non-heme ferritin	37.1364	0.0037136397635896884
2.5.1.17	Corrinoid adenosyltransferase	37.1345	0.0037134497636017844
2.7.7.10	UTP--hexose-1-phosphate uridylyltransferase	37.0016	0.003700159764447825
1.11.1.21	Catalase peroxidase	36.9604	0.003696039764710104
2.3.1.61	Dihydrolipoyllysine-residue succinyltransferase	36.8675	0.0036867497653015053
3.1.21.4	Type II site-specific deoxyribonuclease	36.3306	0.0036330597687194107
5.3.2.1	Phenylpyruvate tautomerase	36.0221	0.003602209770683322
2.3.1.129	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase	35.9653	0.0035965297710449104
2.7.7.42	[Glutamine synthetase] adenylyltransferase	35.7669	0.0035766897723079247
2.7.7.89	[Glutamine synthetase]-adenylyl-L-tyrosine phosphorylase	35.7669	0.0035766897723079247
3.5.1.108	UDP-3-O-acyl-N-acetylglucosamine deacetylase	35.6061	0.0035606097733315773
4.1.1.70	Transferred entry 7.2.4.5	35.4105	0.0035410497745767674
3.7.1.3	Kynureninase	34.5317	0.0034531697801712083
4.6.1.1	Adenylate cyclase	34.2547	0.0034254697819345896
3.4.21.88	Repressor LexA	33.9942	0.0033994197835929326
1.5.1.30	Flavin reductase (NADPH)	33.9678	0.0033967797837609944
1.11.1.6	Catalase	33.449	0.0033448997870636757
4.2.99.20	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	33.3991	0.003339909787381339
1.18.1.6	Adrenodoxin-NADP(+) reductase	33.3968	0.003339679787395981
2.3.1.222	Phosphate propanoyltransferase	33.203	0.003320299788629712
4.3.1.3	Histidine ammonia-lyase	32.4019	0.003240189793729514
4.1.99.22	GTP 3',8-cyclase	32.208	0.003220799794963881
2.6.99.2	Pyridoxine 5'-phosphate synthase	32.1651	0.003216509795236983
2.7.7.38	3-deoxy-manno-octulosonate cytidylyltransferase	31.8082	0.003180819797509008
2.5.1.48	Cystathionine gamma-synthase	31.3687	0.003136869800306865
3.6.3.40	Transferred entry 7.5.2.4	31.309	0.0031308998006869156
1.1.1.287	D-arabinitol dehydrogenase (NADP(+))	30.414	0.003041399806384485
1.2.1.43	Transferred entry 1.17.1.10	30.3801	0.003038009806600292
2.7.1.25	Adenylyl-sulfate kinase	30.323	0.003032299806963791
3.2.1.51	Alpha-L-fucosidase	30.0595	0.0030059498086412316
1.2.1.3	Aldehyde dehydrogenase (NAD(+))	30.0499	0.003004989808702345
1.3.98.3	Coproporphyrinogen dehydrogenase	30.0315	0.00300314980881948
4.1.1.19	Arginine decarboxylase	29.0263	0.0029026298152185826
3.5.2.7	Imidazolonepropionase	28.7068	0.0028706798172525197
4.2.1.70	Pseudouridylate synthase	28.1025	0.002810249821099493
3.4.13.21	Dipeptidase E	27.9343	0.0027934298221702547
2.4.99.16	Starch synthase (maltosyl-transferring)	27.6857	0.002768569823752842
3.2.1.68	Isoamylase	27.6191	0.0027619098241768174
6.1.1.24	Glutamate--tRNA(Gln) ligase	27.4697	0.002746969825127898
1.17.1.2	Transferred entry 1.17.7.4	27.4195	0.002741949825447471
4.3.99.3	7-carboxy-7-deazaguanine synthase	27.1345	0.002713449827261781
5.4.2.1	Transferred entry 5.4.2.11 and 5.4.2.12	27.0028	0.002700279828100183
2.1.1.77	Protein-L-isoaspartate(D-aspartate) O-methyltransferase	26.7704	0.002677039829579641
4.1.1.65	Phosphatidylserine decarboxylase	26.5603	0.002656029830917138
2.5.1.49	O-acetylhomoserine aminocarboxypropyltransferase	26.5012	0.0026501198312933686
4.4.1.11	Methionine gamma-lyase	26.5012	0.0026501198312933686
4.1.2.50	6-carboxytetrahydropterin synthase	25.9036	0.0025903598350976898
4.2.1.49	Urocanate hydratase	25.4683	0.0025468298378688095
5.1.2.2	Mandelate racemase	25.2614	0.002526139839185935
4.2.1.44	Myo-inosose-2 dehydratase	25.1219	0.002512189840073992
2.7.2.7	Butyrate kinase	24.7939	0.00247938984216204
1.2.7.1	Pyruvate synthase	24.7906	0.0024790598421830477
1.3.1.76	Precorrin-2 dehydrogenase	24.6971	0.0024697098427782687
3.1.26.12	Ribonuclease E	24.3656	0.0024365598448885975
2.7.8.35	N-acetylglucosaminephosphotransferase	23.952	0.0023951998475215753
3.11.1.2	Phosphonoacetate hydrolase	23.2265	0.002322649852140108
3.3.1.1	Adenosylhomocysteinase	22.9411	0.0022941098539569636
1.4.1.13	Glutamate synthase (NADPH)	22.7231	0.002272309855344752
3.4.11.19	D-stereospecific aminopeptidase	22.461	0.0022460998570132803
1.14.13.9	Kynurenine 3-monooxygenase	22.4354	0.0022435398571762502
2.7.7.75	Molybdopterin adenylyltransferase	19.2049	0.001920489877741612
5.4.99.2	Methylmalonyl-CoA mutase	19.0082	0.0019008198789938042
3.1.1.3	Triacylglycerol lipase	17.6052	0.001760519887925302
1.2.3.3	Pyruvate oxidase	16.6164	0.0016616398942200022
3.6.3.15	Transferred entry 7.2.2.1	15.1321	0.0015132099036690558
4.1.3.30	Methylisocitrate lyase	14.9483	0.0014948299048391264
3.1.1.61	Protein-glutamate methylesterase	13.6342	0.0013634199132046868
2.7.1.162	N-acetylhexosamine 1-kinase	13.3207	0.0013320699152004278
7.1.1.1	Proton-translocating NAD(P)(+) transhydrogenase	12.9168	0.0012916799177716551
2.3.1.86	Fatty-acyl-CoA synthase system	11.8169	0.001181689924773618
2.3.1.38	[Acyl-carrier-protein] S-acetyltransferase	10.9528	0.0010952799302744783
4.1.1.37	Uroporphyrinogen decarboxylase	10.7948	0.0010794799312803063
1.3.7.8	Benzoyl-CoA reductase	9.5431	0.0009543099392486283
4.1.2.48	Low-specificity L-threonine aldolase	9.02508	0.0009025079425463435
4.1.1.11	Aspartate 1-decarboxylase	8.83616	0.0008836159437490079
1.1.1.284	S-(hydroxymethyl)glutathione dehydrogenase	8.81369	0.000881368943892052
2.6.1.5	Tyrosine transaminase	6.28311	0.0006283109600017236
3.4.17.11	Glutamate carboxypeptidase	5.28402	0.0005284019663619302
