GO ID	GO Category	GO Description	Copies per Million (CPM)	Relative Abundance
GO:0050797	Molecular_Functions	thymidylate synthase (FAD) activity	81.8147	0.00821101593997857
GO:0071793	Biological_Processes	bacillithiol biosynthetic process	81.7391	0.008203428638368192
GO:0000014	Molecular_Functions	single-stranded DNA endodeoxyribonuclease activity	81.368	0.00816618462212996
GO:0006537	Biological_Processes	glutamate biosynthetic process	81.1494	0.008144245678584617
GO:0004397	Molecular_Functions	histidine ammonia-lyase activity	81.0324	0.008132503426092369
GO:0003962	Molecular_Functions	cystathionine gamma-synthase activity	81.0014	0.008129392230987586
GO:0046428	Molecular_Functions	1,4-dihydroxy-2-naphthoate octaprenyltransferase activity	80.7013	0.008099273855150633
GO:0004619	Molecular_Functions	phosphoglycerate mutase activity	80.6934	0.008098481002204574
GO:0046496	Biological_Processes	nicotinamide nucleotide metabolic process	80.5266	0.008081740765318191
GO:0004647	Molecular_Functions	phosphoserine phosphatase activity	79.5879	0.007987531770322697
GO:0061710	Molecular_Functions	L-threonylcarbamoyladenylate synthase	79.5175	0.007980466346600865
GO:0030435	Biological_Processes	sporulation resulting in formation of a cellular spore	79.4968	0.007978388871159928
GO:0005388	Molecular_Functions	calcium transmembrane transporter activity, phosphorylative mechanism	79.3267	0.007961317442536585
GO:0009045	Molecular_Functions	xylose isomerase activity	79.1941	0.007948009556378704
GO:0008934	Molecular_Functions	inositol monophosphate 1-phosphatase activity	79.1509	0.007943673955458488
GO:0052832	Molecular_Functions	inositol monophosphate 3-phosphatase activity	79.1509	0.007943673955458488
GO:0052833	Molecular_Functions	inositol monophosphate 4-phosphatase activity	79.1509	0.007943673955458488
GO:0070981	Biological_Processes	L-asparagine biosynthetic process	79.0176	0.00793029581650792
GO:0004075	Molecular_Functions	biotin carboxylase activity	79.0041	0.007928940941220352
GO:0004462	Molecular_Functions	lactoylglutathione lyase activity	78.9798	0.007926502165702731
GO:0004363	Molecular_Functions	glutathione synthase activity	78.9508	0.007923591692862773
GO:0000104	Molecular_Functions	succinate dehydrogenase activity	78.9422	0.007922728587124027
GO:0009325	Cellular_Components	nitrate reductase complex	78.9004	0.007918533491789191
GO:0008081	Molecular_Functions	phosphoric diester hydrolase activity	78.8486	0.007913334785130231
GO:0033014	Biological_Processes	tetrapyrrole biosynthetic process	78.7079	0.007899213973799807
GO:0045893	Biological_Processes	positive regulation of transcription, DNA-templated	78.6522	0.007893623858724438
GO:0045493	Biological_Processes	xylan catabolic process	78.5699	0.007885364137526902
GO:0050136	Molecular_Functions	NADH dehydrogenase (quinone) activity	77.7587	0.007803951186913985
GO:0015419	Molecular_Functions	ATPase-coupled sulfate transmembrane transporter activity	77.5787	0.007785886183079756
GO:0102025	Molecular_Functions	ATPase-coupled thiosulfate transmembrane transporter activity	77.5787	0.007785886183079756
GO:0051604	Biological_Processes	protein maturation	77.5	0.007777987761958904
GO:0006515	Biological_Processes	protein quality control for misfolded or incompletely synthesized proteins	77.4258	0.007770540965933904
GO:0015558	Molecular_Functions	secondary active p-aminobenzoyl-glutamate transmembrane transporter activity	77.294	0.007757313368681955
GO:1902604	Biological_Processes	p-aminobenzoyl-glutamate transmembrane transport	77.294	0.007757313368681955
GO:0015407	Molecular_Functions	ATPase-coupled monosaccharide transmembrane transporter activity	77.0322	0.007731038824216396
GO:0006051	Biological_Processes	N-acetylmannosamine metabolic process	76.877	0.007715462776465994
GO:0047465	Molecular_Functions	N-acylglucosamine-6-phosphate 2-epimerase activity	76.877	0.007715462776465994
GO:0006213	Biological_Processes	pyrimidine nucleoside metabolic process	76.6929	0.007696986291988877
GO:0004400	Molecular_Functions	histidinol-phosphate transaminase activity	76.4369	0.007671293842091309
GO:0006808	Biological_Processes	regulation of nitrogen utilization	76.3805	0.007665633474223252
GO:0030234	Molecular_Functions	enzyme regulator activity	76.3805	0.007665633474223252
GO:0004536	Molecular_Functions	deoxyribonuclease activity	76.3301	0.007660575273149668
GO:0004035	Molecular_Functions	alkaline phosphatase activity	76.2297	0.007650499015455466
GO:0009443	Biological_Processes	pyridoxal 5'-phosphate salvage	76.0496	0.0076324239755079975
GO:0004108	Molecular_Functions	citrate (Si)-synthase activity	75.9427	0.007621695370453115
GO:0008677	Molecular_Functions	2-dehydropantoate 2-reductase activity	75.7151	0.007598853176716059
GO:0042121	Biological_Processes	alginic acid biosynthetic process	75.3845	0.0075656737863405285
GO:0033920	Molecular_Functions	6-phospho-beta-galactosidase activity	75.1878	0.007545932751595014
GO:0045982	Biological_Processes	negative regulation of purine nucleobase metabolic process	75.0584	0.007532946021060854
GO:0015087	Molecular_Functions	cobalt ion transmembrane transporter activity	74.8938	0.007516426578665776
GO:0008797	Molecular_Functions	aspartate ammonia-lyase activity	74.731	0.007500087786309041
GO:0008962	Molecular_Functions	phosphatidylglycerophosphatase activity	74.6397	0.0074909248149197935
GO:0033711	Molecular_Functions	4-phosphoerythronate dehydrogenase activity	74.6077	0.007487713258682597
GO:0008987	Molecular_Functions	quinolinate synthetase A activity	74.5125	0.0074781588788769395
GO:0047617	Molecular_Functions	acyl-CoA hydrolase activity	74.4772	0.007474616130902782
GO:0015594	Molecular_Functions	ATPase-coupled putrescine transmembrane transporter activity	74.474	0.007474294975279063
GO:0015595	Molecular_Functions	ATPase-coupled spermidine transmembrane transporter activity	74.474	0.007474294975279063
GO:0004781	Molecular_Functions	sulfate adenylyltransferase (ATP) activity	74.3617	0.007463024420109153
GO:0047631	Molecular_Functions	ADP-ribose diphosphatase activity	73.9609	0.0074227996782382745
GO:0015116	Molecular_Functions	sulfate transmembrane transporter activity	73.7668	0.007403319582437033
GO:0004318	Molecular_Functions	enoyl-acyl-carrier-protein reductase (NADH) activity	73.7107	0.0073976893229087
GO:0004550	Molecular_Functions	nucleoside diphosphate kinase activity	73.7037	0.007396986794981812
GO:0006183	Biological_Processes	GTP biosynthetic process	73.7037	0.007396986794981812
GO:0006228	Biological_Processes	UTP biosynthetic process	73.7037	0.007396986794981812
GO:0016791	Molecular_Functions	phosphatase activity	73.5347	0.007380025763604121
GO:1904047	Molecular_Functions	S-adenosyl-L-methionine binding	73.4965	0.0073761919683459675
GO:0003955	Molecular_Functions	NAD(P)H dehydrogenase (quinone) activity	73.4329	0.007369809000324541
GO:0004125	Molecular_Functions	L-seryl-tRNASec selenium transferase activity	73.348	0.00736128834018273
GO:0003906	Molecular_Functions	DNA-(apurinic or apyrimidinic site) endonuclease activity	73.2438	0.00735083071018536
GO:0016849	Molecular_Functions	phosphorus-oxygen lyase activity	73.1133	0.0073377335824055465
GO:0015209	Molecular_Functions	cytosine transmembrane transporter activity	73.1083	0.007337231776743484
GO:0008661	Molecular_Functions	1-deoxy-D-xylulose-5-phosphate synthase activity	73.094	0.007335796612549987
GO:0045900	Biological_Processes	negative regulation of translational elongation	73.0612	0.007332504767406862
GO:0008686	Molecular_Functions	3,4-dihydroxy-2-butanone-4-phosphate synthase activity	73.0296	0.0073293333556226315
GO:0006527	Biological_Processes	arginine catabolic process	72.966	0.007322950387601204
GO:0016780	Molecular_Functions	phosphotransferase activity, for other substituted phosphate groups	72.8	0.00730629043962075
GO:0008774	Molecular_Functions	acetaldehyde dehydrogenase (acetylating) activity	72.6847	0.007294718801053605
GO:0004181	Molecular_Functions	metallocarboxypeptidase activity	72.6169	0.007287914316276045
GO:0001000	Molecular_Functions	bacterial-type RNA polymerase core enzyme binding	72.5049	0.00727667386944586
GO:0016992	Molecular_Functions	lipoate synthase activity	72.2851	0.00725461449254162
GO:0004418	Molecular_Functions	hydroxymethylbilane synthase activity	72.0956	0.0072355960579494755
GO:0003991	Molecular_Functions	acetylglutamate kinase activity	71.8719	0.007213145272628826
GO:0004185	Molecular_Functions	serine-type carboxypeptidase activity	71.6389	0.007189761128776746
GO:0004350	Molecular_Functions	glutamate-5-semialdehyde dehydrogenase activity	71.5641	0.007182254116072298
GO:0005534	Molecular_Functions	galactose binding	71.3904	0.007164821387372269
GO:0008835	Molecular_Functions	diaminohydroxyphosphoribosylaminopyrimidine deaminase activity	71.1546	0.007141156232349432
GO:0015556	Molecular_Functions	C4-dicarboxylate transmembrane transporter activity	70.5231	0.007077778177231018
GO:0008295	Biological_Processes	spermidine biosynthetic process	70.4633	0.007071776581512759
GO:0052692	Molecular_Functions	raffinose alpha-galactosidase activity	69.9812	0.007023392479576754
GO:0008742	Molecular_Functions	L-ribulose-phosphate 4-epimerase activity	69.7536	0.007000550285839698
GO:0051060	Molecular_Functions	pullulanase activity	69.736	0.0069987839299092405
GO:0004615	Molecular_Functions	phosphomannomutase activity	69.6033	0.006985466007638118
GO:0008198	Molecular_Functions	ferrous iron binding	69.4703	0.0069721179770272715
GO:0070814	Biological_Processes	hydrogen sulfide biosynthetic process	69.4395	0.006969026854148971
GO:0018339	Biological_Processes	peptidyl-L-beta-methylthioaspartic acid biosynthetic process from peptidyl-aspartic acid	69.2709	0.006952105967224245
GO:0103039	Molecular_Functions	protein methylthiotransferase activity	69.2709	0.006952105967224245
GO:0097428	Biological_Processes	protein maturation by iron-sulfur cluster transfer	69.195	0.006944488557274145
GO:0008792	Molecular_Functions	arginine decarboxylase activity	68.9791	0.006922820588786315
GO:0019206	Molecular_Functions	nucleoside kinase activity	68.9391	0.0069188061434898186
GO:0016603	Molecular_Functions	glutaminyl-peptide cyclotransferase activity	68.9025	0.0069151329260435275
GO:0017186	Biological_Processes	peptidyl-pyroglutamic acid biosynthetic process, using glutaminyl-peptide cyclotransferase	68.9025	0.0069151329260435275
GO:0006797	Biological_Processes	polyphosphate metabolic process	68.8615	0.00691101811961462
GO:0009403	Biological_Processes	toxin biosynthetic process	68.8599	0.006910857541802758
GO:0004636	Molecular_Functions	phosphoribosyl-ATP diphosphatase activity	67.9809	0.006822640106412285
GO:0070204	Molecular_Functions	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylic-acid synthase activity	67.4529	0.006769649428498551
GO:0005216	Molecular_Functions	ion channel activity	67.3476	0.006759081401255529
GO:0039707	Biological_Processes	pore formation by virus in membrane of host cell	67.3476	0.006759081401255529
GO:0044385	Cellular_Components	integral to membrane of host cell	67.3476	0.006759081401255529
GO:0055070	Biological_Processes	copper ion homeostasis	67.2706	0.006751353594059776
GO:0045340	Molecular_Functions	mercury ion binding	66.8691	0.006711058599396208
GO:0004635	Molecular_Functions	phosphoribosyl-AMP cyclohydrolase activity	66.5469	0.00667872224253294
GO:0008771	Molecular_Functions	citrate (pro-3S)-lyase ligase activity	66.1503	0.0066389190174181946
GO:0009376	Cellular_Components	HslUV protease complex	65.9771	0.00662153646928437
GO:0047898	Molecular_Functions	formate dehydrogenase (cytochrome) activity	65.8122	0.006604986918549572
GO:1904680	Molecular_Functions	peptide transmembrane transporter activity	65.3832	0.006561931992744663
GO:0004730	Molecular_Functions	pseudouridylate synthase activity	64.9934	0.006522811223330319
GO:0046113	Biological_Processes	nucleobase catabolic process	64.9934	0.006522811223330319
GO:0006107	Biological_Processes	oxaloacetate metabolic process	64.8732	0.0065107478152143525
GO:0042278	Biological_Processes	purine nucleoside metabolic process	64.8341	0.006506823694937029
GO:0006857	Biological_Processes	oligopeptide transport	64.7265	0.006496024837089457
GO:0036094	Molecular_Functions	small molecule binding	64.7146	0.006494830539613751
GO:0019569	Biological_Processes	L-arabinose catabolic process to xylulose 5-phosphate	64.5838	0.006481703303494212
GO:0006569	Biological_Processes	tryptophan catabolic process	64.3163	0.006454856700573903
GO:0019805	Biological_Processes	quinolinate biosynthetic process	64.3163	0.006454856700573903
GO:0034354	Biological_Processes	'de novo' NAD biosynthetic process from tryptophan	64.3163	0.006454856700573903
GO:0043420	Biological_Processes	anthranilate metabolic process	64.3163	0.006454856700573903
GO:0043115	Molecular_Functions	precorrin-2 dehydrogenase activity	64.2461	0.006447811349078554
GO:0004424	Molecular_Functions	imidazoleglycerol-phosphate dehydratase activity	64.0193	0.006425049444247427
GO:0008899	Molecular_Functions	homoserine O-succinyltransferase activity	63.8571	0.0064087708685701406
GO:0019825	Molecular_Functions	oxygen binding	63.8073	0.006403772884176004
GO:0016679	Molecular_Functions	oxidoreductase activity, acting on diphenols and related substances as donors	63.8021	0.00640325100628746
GO:0005992	Biological_Processes	trehalose biosynthetic process	63.7608	0.006399106091518829
GO:0008915	Molecular_Functions	lipid-A-disaccharide synthase activity	63.6784	0.0063908363342080506
GO:0009072	Biological_Processes	aromatic amino acid family metabolic process	63.6498	0.006387966005821056
GO:0047473	Molecular_Functions	D-alanine D-alanyl carrier protein ligase activity	63.6318	0.0063861595054376325
GO:0016990	Molecular_Functions	arginine deiminase activity	63.2548	0.006348323358518169
GO:0008746	Molecular_Functions	NAD(P)+ transhydrogenase activity	63.1705	0.0063398629150558045
GO:0001216	Molecular_Functions	DNA-binding transcription activator activity	63.101	0.006332887816353145
GO:0008413	Molecular_Functions	8-oxo-7,8-dihydroguanosine triphosphate pyrophosphatase activity	63.0228	0.006325039575798497
GO:0004401	Molecular_Functions	histidinol-phosphatase activity	62.9317	0.00631589667663573
GO:0047324	Molecular_Functions	phosphoenolpyruvate-glycerone phosphotransferase activity	62.9015	0.006312865770436876
GO:0009011	Molecular_Functions	starch synthase activity	62.3858	0.006261109534451817
GO:0033201	Molecular_Functions	alpha-1,4-glucan synthase activity	62.3858	0.006261109534451817
GO:0006825	Biological_Processes	copper ion transport	62.1664	0.006239090302000542
GO:0004417	Molecular_Functions	hydroxyethylthiazole kinase activity	62.0521	0.006227619024565808
GO:0019318	Biological_Processes	hexose metabolic process	62.034	0.006225802488069143
GO:0052865	Biological_Processes	1-deoxy-D-xylulose 5-phosphate biosynthetic process	62.0163	0.006224026096025445
GO:0042279	Molecular_Functions	nitrite reductase (cytochrome, ammonia-forming) activity	62.0107	0.0062234640736839346
GO:0004612	Molecular_Functions	phosphoenolpyruvate carboxykinase (ATP) activity	61.7693	0.0061992368963195875
GO:0008706	Molecular_Functions	6-phospho-beta-glucosidase activity	61.6537	0.006187635149412718
GO:0103047	Molecular_Functions	methyl beta-D-glucoside 6-phosphate glucohydrolase activity	61.6537	0.006187635149412718
GO:0099621	Molecular_Functions	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase activity	61.4035	0.006162524794083142
GO:0004143	Molecular_Functions	diacylglycerol kinase activity	61.2024	0.006142342170355014
GO:0003935	Molecular_Functions	GTP cyclohydrolase II activity	60.7254	0.006094469910194312
GO:0004096	Molecular_Functions	catalase activity	60.6626	0.006088167231078814
GO:0009030	Molecular_Functions	thiamine-phosphate kinase activity	60.5733	0.006079204981954391
GO:0004069	Molecular_Functions	L-aspartate:2-oxoglutarate aminotransferase activity	60.4437	0.006066198179193747
GO:0016772	Molecular_Functions	transferase activity, transferring phosphorus-containing groups	60.3733	0.006059132755471916
GO:0050480	Molecular_Functions	imidazolonepropionase activity	59.9211	0.006013749451395041
GO:0008659	Molecular_Functions	(3R)-hydroxymyristoyl-acyl-carrier-protein dehydratase activity	59.8346	0.00600506821344137
GO:0047451	Molecular_Functions	3-hydroxyoctanoyl-acyl-carrier-protein dehydratase activity	59.8346	0.00600506821344137
GO:0019388	Biological_Processes	galactose catabolic process	59.304	0.005951816596583366
GO:0006546	Biological_Processes	glycine catabolic process	59.2704	0.005948444462534309
GO:0003860	Molecular_Functions	3-hydroxyisobutyryl-CoA hydrolase activity	59.2632	0.00594772186238094
GO:0008780	Molecular_Functions	acyl-acyl-carrier-protein-UDP-N-acetylglucosamine O-acyltransferase activity	58.9733	0.005918627170094593
GO:0008679	Molecular_Functions	2-hydroxy-3-oxopropionate reductase activity	58.873	0.0059085609485136316
GO:0046487	Biological_Processes	glyoxylate metabolic process	58.873	0.0059085609485136316
GO:0016657	Molecular_Functions	oxidoreductase activity, acting on NAD(P)H, nitrogenous group as acceptor	58.7519	0.005896407215378494
GO:0034599	Biological_Processes	cellular response to oxidative stress	58.7519	0.005896407215378494
GO:0009374	Molecular_Functions	biotin binding	58.6691	0.00588809731361475
GO:0008883	Molecular_Functions	glutamyl-tRNA reductase activity	58.562	0.0058773486363333845
GO:0010126	Biological_Processes	mycothiol metabolic process	58.4421	0.005865315336557141
GO:0006531	Biological_Processes	aspartate metabolic process	58.3575	0.005856824784755054
GO:0009168	Biological_Processes	purine ribonucleoside monophosphate biosynthetic process	58.3111	0.0058521680282111205
GO:0019239	Molecular_Functions	deaminase activity	58.3111	0.0058521680282111205
GO:0003960	Molecular_Functions	NADPH:quinone reductase activity	58.2376	0.005844791484978811
GO:0034257	Molecular_Functions	nicotinamide riboside transmembrane transporter activity	58.0414	0.0058251006307995035
GO:0004373	Molecular_Functions	glycogen (starch) synthase activity	57.9703	0.005817964954284984
GO:0018801	Molecular_Functions	glutaconyl-CoA decarboxylase activity	57.9316	0.005814080978460625
GO:0009067	Biological_Processes	aspartate family amino acid biosynthetic process	57.7858	0.005799448325354901
GO:0016668	Molecular_Functions	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor	57.748	0.005795654674549713
GO:0004754	Molecular_Functions	saccharopine dehydrogenase (NAD+, L-lysine-forming) activity	57.63	0.005783812060925053
GO:0005835	Cellular_Components	fatty acid synthase complex	57.6005	0.005780851407518888
GO:0050518	Molecular_Functions	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	57.5824	0.005779034871022224
GO:0004085	Molecular_Functions	butyryl-CoA dehydrogenase activity	57.3845	0.005759173402917816
GO:0008652	Biological_Processes	cellular amino acid biosynthetic process	57.1164	0.005732266583318058
GO:0004591	Molecular_Functions	oxoglutarate dehydrogenase (succinyl-transferring) activity	56.9627	0.005716841077266276
GO:0005542	Molecular_Functions	folic acid binding	56.9576	0.005716329235490973
GO:0008495	Molecular_Functions	protoheme IX farnesyltransferase activity	56.93	0.005713559268236391
GO:0048034	Biological_Processes	heme O biosynthetic process	56.93	0.005713559268236391
GO:0030388	Biological_Processes	fructose 1,6-bisphosphate metabolic process	56.8638	0.005706915361270692
GO:0006780	Biological_Processes	uroporphyrinogen III biosynthetic process	56.8223	0.005702750374275579
GO:0019594	Biological_Processes	mannitol metabolic process	56.2769	0.005648013412657871
GO:0003863	Molecular_Functions	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	55.8683	0.005607005853954176
GO:0004556	Molecular_Functions	alpha-amylase activity	55.739	0.005594029159533255
GO:0103025	Molecular_Functions	alpha-amylase activity (releasing maltohexaose)	55.739	0.005594029159533255
GO:0006004	Biological_Processes	fucose metabolic process	55.3209	0.005552068170071643
GO:0005993	Biological_Processes	trehalose catabolic process	55.1155	0.005531453993474141
GO:0008788	Molecular_Functions	alpha,alpha-phosphotrehalase activity	55.1155	0.005531453993474141
GO:0004034	Molecular_Functions	aldose 1-epimerase activity	54.8155	0.005501345653750429
GO:0047938	Molecular_Functions	glucose-6-phosphate 1-epimerase activity	54.5861	0.005478322809975031
GO:0015648	Molecular_Functions	lipid-linked peptidoglycan transporter activity	54.5509	0.005474790098114115
GO:0019281	Biological_Processes	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	54.2812	0.005447722700702498
GO:0050151	Molecular_Functions	oleate hydratase activity	54.2603	0.005445625153035079
GO:0008218	Biological_Processes	bioluminescence	53.9619	0.005415677391123227
GO:0019350	Biological_Processes	teichoic acid biosynthetic process	53.8321	0.005402650516136101
GO:0031386	Molecular_Functions	protein tag	53.7092	0.005390316132962622
GO:0070628	Molecular_Functions	proteasome binding	53.7092	0.005390316132962622
GO:0004746	Molecular_Functions	riboflavin synthase activity	53.6788	0.005387265154537285
GO:0006596	Biological_Processes	polyamine biosynthetic process	53.5116	0.005370484773197936
GO:0047482	Molecular_Functions	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate-L-lysine ligase activity	53.4173	0.0053610207184114494
GO:0061799	Molecular_Functions	cyclic pyranopterin monophosphate synthase activity	53.2552	0.005344752178847404
GO:0008892	Molecular_Functions	guanine deaminase activity	53.1915	0.005338359174712736
GO:0006635	Biological_Processes	fatty acid beta-oxidation	53.1554	0.0053347361378326495
GO:0008662	Molecular_Functions	1-phosphofructokinase activity	53.104	0.0053295775756266525
GO:0004617	Molecular_Functions	phosphoglycerate dehydrogenase activity	53.0608	0.0053252419747064385
GO:0031515	Cellular_Components	tRNA (m1A) methyltransferase complex	52.9597	0.005315095464219547
GO:0006302	Biological_Processes	double-strand break repair	52.5862	0.005277610581263526
GO:0008926	Molecular_Functions	mannitol-1-phosphate 5-dehydrogenase activity	52.5137	0.005270334399163629
GO:0004609	Molecular_Functions	phosphatidylserine decarboxylase activity	52.5106	0.00527002327965315
GO:0008833	Molecular_Functions	deoxyribonuclease IV (phage-T4-induced) activity	52.4873	0.005267684865267942
GO:0009056	Biological_Processes	catabolic process	52.3848	0.005257397849195674
GO:0042883	Biological_Processes	cysteine transport	52.2884	0.005247723036031122
GO:0005337	Molecular_Functions	nucleoside transmembrane transporter activity	51.4625	0.0051648347767717425
GO:0043103	Biological_Processes	hypoxanthine salvage	51.4477	0.005163349432012039
GO:0008933	Molecular_Functions	lytic transglycosylase activity	51.3665	0.005155200108060155
GO:0009375	Cellular_Components	ferredoxin hydrogenase complex	51.2693	0.0051454450059896725
GO:0004512	Molecular_Functions	inositol-3-phosphate synthase activity	51.1915	0.00513763690988799
GO:0006021	Biological_Processes	inositol biosynthetic process	51.1915	0.00513763690988799
GO:0015438	Molecular_Functions	ATPase-coupled teichoic acid transmembrane transporter activity	51.1717	0.005135649759466224
GO:0033819	Molecular_Functions	lipoyl(octanoyl) transferase activity	51.0175	0.005120174072848236
GO:0102555	Molecular_Functions	octanoyl transferase activity (acting on glycine-cleavage complex H protein)	51.0175	0.005120174072848236
GO:0046907	Biological_Processes	intracellular transport	50.9175	0.005110137959606999
GO:0015221	Molecular_Functions	lipopolysaccharide transmembrane transporter activity	50.8649	0.005104858964042109
GO:0008676	Molecular_Functions	3-deoxy-8-phosphooctulonate synthase activity	50.7629	0.005094622128536046
GO:0006188	Biological_Processes	IMP biosynthetic process	50.7611	0.005094441478497704
GO:0004365	Molecular_Functions	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity	50.754	0.005093728914457576
GO:0008734	Molecular_Functions	L-aspartate oxidase activity	50.7233	0.005090647827692517
GO:0044318	Molecular_Functions	L-aspartate:fumarate oxidoreductase activity	50.7233	0.005090647827692517
GO:0019062	Biological_Processes	virion attachment to host cell	50.2481	0.005042956217570157
GO:0004355	Molecular_Functions	glutamate synthase (NADPH) activity	49.9904	0.005017093153747489
GO:0018160	Biological_Processes	peptidyl-pyrromethane cofactor linkage	49.8088	0.004998867572101401
GO:0004015	Molecular_Functions	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	49.7626	0.00499423088778395
GO:0003942	Molecular_Functions	N-acetyl-gamma-glutamyl-phosphate reductase activity	49.6873	0.004986673694513298
GO:0008733	Molecular_Functions	L-arabinose isomerase activity	49.6727	0.004985208421980077
GO:0003949	Molecular_Functions	1-(5-phosphoribosyl)-5-(5-phosphoribosylamino)methylideneaminoimidazole-4-carboxamide isomerase activity	49.5703	0.004974931442021051
GO:0030979	Biological_Processes	alpha-glucan biosynthetic process	49.4117	0.004959014166420449
GO:0008730	Molecular_Functions	L(+)-tartrate dehydratase activity	49.3949	0.00495732809939592
GO:0016153	Molecular_Functions	urocanate hydratase activity	49.3913	0.004956966799319236
GO:0004657	Molecular_Functions	proline dehydrogenase activity	49.2082	0.00493859067597453
GO:0008740	Molecular_Functions	L-rhamnose isomerase activity	49.1704	0.004934797025169343
GO:0019299	Biological_Processes	rhamnose metabolic process	49.1704	0.004934797025169343
GO:0015426	Molecular_Functions	ATPase-coupled polar amino acid-transporter activity	49.1668	0.004934435725092658
GO:0004298	Molecular_Functions	threonine-type endopeptidase activity	49.1195	0.004929688643529553
GO:0010038	Biological_Processes	response to metal ion	49.0318	0.004920886972216988
GO:0008909	Molecular_Functions	isochorismate synthase activity	49.031	0.004920806683311058
GO:0004068	Molecular_Functions	aspartate 1-decarboxylase activity	48.661	0.00488367306431848
GO:0006523	Biological_Processes	alanine biosynthetic process	48.661	0.00488367306431848
GO:0008929	Molecular_Functions	methylglyoxal synthase activity	48.438	0.004861292531790521
GO:0019242	Biological_Processes	methylglyoxal biosynthetic process	48.438	0.004861292531790521
GO:0004729	Molecular_Functions	oxygen-dependent protoporphyrinogen oxidase activity	48.3322	0.004850674323981292
GO:0008967	Molecular_Functions	phosphoglycolate phosphatase activity	48.0742	0.0048247811518189
GO:0004399	Molecular_Functions	histidinol dehydrogenase activity	47.9312	0.00481042950988393
GO:0006750	Biological_Processes	glutathione biosynthetic process	47.8849	0.004805782789453237
GO:0000724	Biological_Processes	double-strand break repair via homologous recombination	47.8696	0.004804247264127328
GO:0000030	Molecular_Functions	mannosyltransferase activity	47.7809	0.004795345231682351
GO:0006493	Biological_Processes	protein O-linked glycosylation	47.7809	0.004795345231682351
GO:0016692	Molecular_Functions	NADH peroxidase activity	47.719	0.0047891328775860244
GO:0008251	Molecular_Functions	tRNA-specific adenosine deaminase activity	47.5747	0.004774650766178919
GO:0043231	Cellular_Components	intracellular membrane-bounded organelle	46.9421	0.004711162313814853
GO:0004337	Molecular_Functions	geranyltranstransferase activity	46.8742	0.004704347792924052
GO:0003841	Molecular_Functions	1-acylglycerol-3-phosphate O-acyltransferase activity	46.7743	0.004694321715796056
GO:0019419	Biological_Processes	sulfate reduction	46.7512	0.0046920033736373296
GO:0102009	Molecular_Functions	proline dipeptidase activity	46.4359	0.004660359508587709
GO:0042126	Biological_Processes	nitrate metabolic process	46.4263	0.00465939604171655
GO:0008666	Molecular_Functions	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase activity	46.402	0.00465695726619893
GO:0015343	Molecular_Functions	siderophore transmembrane transporter activity	46.2824	0.0046449540747624096
GO:0031992	Molecular_Functions	energy transducer activity	46.2824	0.0046449540747624096
GO:0008422	Molecular_Functions	beta-glucosidase activity	46.2132	0.004638009084399474
GO:0004392	Molecular_Functions	heme oxygenase (decyclizing) activity	46.2108	0.004637768217681684
GO:0034979	Molecular_Functions	NAD-dependent protein deacetylase activity	46.0973	0.004626377229152879
GO:0030604	Molecular_Functions	1-deoxy-D-xylulose-5-phosphate reductoisomerase activity	46.0131	0.0046179268218037575
GO:0009250	Biological_Processes	glucan biosynthetic process	45.8213	0.004598677556607064
GO:0035446	Molecular_Functions	cysteine-glucosaminylinositol ligase activity	45.7194	0.0045884507572142436
GO:0051538	Molecular_Functions	3 iron, 4 sulfur cluster binding	45.5524	0.004571690448101378
GO:0008565	Molecular_Functions	obsolete protein transporter activity	45.4137	0.004557770359035781
GO:0043165	Biological_Processes	Gram-negative-bacterium-type cell outer membrane assembly	45.3586	0.0045522404606398595
GO:0006097	Biological_Processes	glyoxylate cycle	45.2447	0.004540809327658091
GO:0015649	Molecular_Functions	2-keto-3-deoxygluconate:proton symporter activity	45.1817	0.00453448657631611
GO:0031460	Biological_Processes	glycine betaine transport	45.0748	0.004523757971261228
GO:0045152	Molecular_Functions	antisigma factor binding	44.8924	0.004505452100709212
GO:0008691	Molecular_Functions	3-hydroxybutyryl-CoA dehydrogenase activity	44.6535	0.0044814758261758954
GO:0102483	Molecular_Functions	scopolin beta-glucosidase activity	44.5862	0.004474721521964543
GO:0004806	Molecular_Functions	triglyceride lipase activity	44.3924	0.004455271534503025
GO:0004733	Molecular_Functions	pyridoxamine-phosphate oxidase activity	44.249	0.004440879748115091
GO:0008817	Molecular_Functions	cob(I)yrinic acid a,c-diamide adenosyltransferase activity	44.0313	0.004419031129588916
GO:0008815	Molecular_Functions	citrate (pro-3S)-lyase activity	43.8655	0.0044023912538349455
GO:0009346	Cellular_Components	citrate lyase complex	43.8655	0.0044023912538349455
